post_id,commentUser,timestamp,comments,likes
643,_whoscaty,2023-06-03 22:33:59+00:00,i miss you all the time,0.0
643,_jael_parra,2023-06-03 14:07:15+00:00,Hola te extraño :pensive_face:,0.0
643,ohhhhhchill,2023-06-03 07:30:48+00:00,volvé no te fajo más,0.0
643,noah_fuerbringer_,2023-06-01 16:11:55+00:00,:fire::fire::fire:,0.0
644,glowhunterlondon,2023-06-01 15:30:21+00:00,:red_heart:️:red_heart:️:red_heart:️,0.0
644,ecreativoe,2023-06-01 13:25:34+00:00,🩷:orange_heart::black_heart::white_heart::yellow_heart::green_heart:,0.0
644,castellidimitrii,2023-05-31 18:22:31+00:00,@prada :clapping_hands:,0.0
644,debora_freitas1607,2023-05-31 10:06:43+00:00,A segunda opção é melhor:red_heart:️,0.0
644,mariam_n307,2023-05-31 05:56:07+00:00,Pretty woman but awful dresses:woman_facepalming:,0.0
644,mezy37,2023-05-31 05:01:27+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::red_heart:️,0.0
644,des_wi_ro,2023-05-30 12:24:37+00:00,:red_heart:️:smiling_face_with_heart-eyes:,0.0
644,missanya2017,2023-05-30 08:46:15+00:00,Awful dresses truly says,0.0
644,sjlyhxwf,2023-05-29 15:56:01+00:00,:smiling_face_with_heart-eyes:,0.0
644,semenhripunov,2023-05-29 14:34:30+00:00,Ни о чем. Доярка,0.0
645,shalineserpes,2023-05-23 18:36:39+00:00,Ur collection is beautiful outstanding :fire::fire::fire:,0.0
645,supe5858,2023-05-15 14:22:56+00:00,ᴘʀᴏᴍᴏᴛᴇ ɪᴛ ᴏɴ @__billboardrecord,0.0
645,supe5858,2023-05-15 14:22:37+00:00,:P_button:🆁:O_button_(blood_type):🅼:O_button_(blood_type):🆃🅴 🅸🆃 :O_button_(blood_type):🅽 @__billboardrecord,0.0
645,supe5858,2023-05-15 14:22:20+00:00,:P_button:🆁:O_button_(blood_type):🅼:O_button_(blood_type):🆃🅴 🅸🆃 :O_button_(blood_type):🅽 @__billboardrecord,0.0
645,purvabhatnagar03,2023-05-15 13:33:41+00:00,Johnny Suh looking fine,0.0
645,kathyengbowen,2023-05-15 03:00:11+00:00,:red_heart:️:red_heart:️:red_heart:️,0.0
645,thesidneyking,2023-05-14 15:58:25+00:00,:clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:,0.0
645,pimphairoj,2023-05-14 13:33:20+00:00,My Johnny :red_heart:️,0.0
645,sharma_shashi69,2023-05-14 12:07:38+00:00,I just love your all work sir... I had seen you 2000 ad  in newspaper... That time I feel so proud... I was just 15 years old now you are just amazing in your way :smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:,0.0
645,fionafidela,2023-05-14 07:01:21+00:00,Johnny Suh :green_heart:,0.0
646,jadarius_smith_,2023-06-07 03:35:10+00:00,Haha,0.0
646,jhadeyvilladean,2023-05-18 07:54:32+00:00,Your turn for breakfast,0.0
646,ayyo.adam,2023-05-05 05:31:33+00:00,When’s season 3 coming out,0.0
646,heartloveforeverinmylife,2023-05-04 18:56:06+00:00,I'll always be supporting your awesome journey forever,1.0
646,swade6799,2023-05-02 18:35:54+00:00,You like getting on my nerves,1.0
646,kellyann1467,2023-04-28 06:15:07+00:00,I literally relate to the show especially Rue and what she goes through:crying_face:,0.0
646,kellyann1467,2023-04-28 06:14:14+00:00,I loved Rue since I first had an encounter with Euphoria and I love her no matter what and I will continue going with her through her journey,2.0
646,leticia_godoy_castello,2023-04-26 21:15:51+00:00,I love you :red_heart:️,0.0
646,leticia_godoy_castello,2023-04-26 21:15:29+00:00,Te amo :smiling_face_with_heart-eyes:,0.0
646,janine_wonderland,2023-05-20 18:09:27+00:00,@mariahh_infinite yeah i was on H 17 years. Especially the withdrawls scene is so accurate. I can still feel the pain and zendaya Played it soo good.,0.0
647,carolguimaraaess,2023-05-28 18:15:21+00:00,compro ingresso walerio araujo,0.0
647,_flavia_ferreira_8,2023-05-28 16:52:51+00:00,:clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:,0.0
647,voizaurademari,2023-05-28 16:38:48+00:00,:smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::clapping_hands::clapping_hands::clapping_hands:,0.0
647,ro15rodrigo,2023-05-28 15:53:57+00:00,:clapping_hands::clapping_hands::clapping_hands::clapping_hands:,0.0
647,modaanacorreia,2023-05-28 15:27:37+00:00,:clapping_hands::clapping_hands::smiling_face_with_heart-eyes:,0.0
648,kamihooligann,2023-06-09 18:38:00+00:00,:face_exhaling::two_hearts::two_hearts:,0.0
648,not_graygray,2023-06-04 00:19:30+00:00,Interesting style,0.0
648,gittingsportraiture,2023-06-03 17:48:27+00:00,Love!,0.0
648,ralleyalex90,2023-06-01 03:45:16+00:00,:red_heart:️,0.0
648,ralleyalex90,2023-06-01 03:45:15+00:00,Good pic,0.0
648,benny_fragrance_,2023-05-27 00:43:19+00:00,"My nickelodeon queen,my lab rat:face_with_tears_of_joy:",0.0
648,benny_fragrance_,2023-05-27 00:42:58+00:00,So so sexy:smiling_face_with_heart-eyes:,0.0
648,chelsearose.h,2023-05-26 20:41:18+00:00,:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️,0.0
648,chelsearose.h,2023-05-26 20:41:12+00:00,Wow those are the best ever,0.0
648,chelsearose.h,2023-05-26 20:40:50+00:00,Zendya is so cool,0.0
650,kigori_gioielli,2023-04-23 07:15:48+00:00,:red_heart:️,0.0
650,zh.touch,2023-04-22 14:54:54+00:00,:fire::fire::fire::fire:,0.0
650,nalesso_graziella_,2023-04-22 09:33:31+00:00,:red_heart:️:clapping_hands:,0.0
650,thequincydashco,2023-04-21 19:11:30+00:00,:red_heart:️:red_heart:️,1.0
650,verba.volant.writing,2023-04-21 18:20:26+00:00,Cobogó walls will conquer the world :Brazil: as they are pure beauty and freshness!,1.0
650,ilbaulediale,2023-04-21 16:13:11+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,1.0
650,fashionstudiomagazine,2023-04-21 14:14:42+00:00,Beautiful,1.0
650,raygutierrezr,2023-04-21 13:04:25+00:00,:glowing_star:,0.0
650,dawnmasoninc,2023-04-21 12:19:26+00:00,:raising_hands:,0.0
650,mery.coco24,2023-04-21 11:41:49+00:00,"Chi sa indirizzarmi sulle location da visitare domani per il fuori salone a Milano? Vie, brand, appuntamenti da non perdere. Dive trovo il calendario? Grazie",1.0
651,peachyvic,2023-05-28 21:37:56+00:00,"Amo Manhattan, sus gentes, su libertad :Statue_of_Liberty:",0.0
651,my_radiant_glow,2023-05-26 11:46:50+00:00,Slide 10 for me :smiling_face_with_heart-eyes::red_heart:️,0.0
651,capitanaoats,2023-05-25 20:02:39+00:00,The woman on the 7th slide is wearing a cardigan as a two-piece. Genius!,0.0
651,mateblaga,2023-05-25 18:33:59+00:00,Clowns,0.0
651,ashleybonilla__,2023-05-21 23:56:10+00:00,"Wondering why you didn’t tag Pharrell? Dude, it’s Pharrell. Of all people to tag for fashion and you don’t tag him. :face_with_tears_of_joy:",0.0
651,chillems,2023-05-21 23:42:19+00:00,:ewe::ewe::ewe::ewe::ewe::ewe::ewe:,0.0
651,numemory93,2023-05-21 18:59:50+00:00,Not a shred of testosterone in the first dude,0.0
651,ashtwigg,2023-05-21 05:20:54+00:00,Nerds,0.0
651,christopherebaird,2023-05-21 04:41:44+00:00,They’re like…. I’m from NY!! We CAN FUCKING TELL :rolling_on_the_floor_laughing:,0.0
652,hazal786786,2023-06-09 18:53:02+00:00,Beauty gang's :victory_hand:️,0.0
652,not_graygray,2023-06-04 00:20:34+00:00,Y’all are all so photogenic,1.0
652,liger3462,2023-06-03 14:00:02+00:00,Samne Vali meri:face_with_tears_of_joy::face_with_tears_of_joy:,0.0
652,wasee_m2384,2023-06-02 18:02:32+00:00,6 gals fak u,0.0
652,user6392020473920,2023-06-02 16:12:35+00:00,:sparkles::white_heart:,0.0
652,vellykania,2023-06-02 00:46:31+00:00,:red_heart:️,0.0
652,frxgo_,2023-06-09 18:53:43+00:00,@mels_backnow yet latinas are also very mixed race,0.0
653,ellenduguid,2023-05-24 13:28:11+00:00,Thank you so much for the feature! :red_heart:️:red_heart:️:red_heart:️,0.0
653,leila_thompsonnn,2023-05-24 04:44:15+00:00,Adorable,0.0
653,lisalosquadro,2023-05-23 17:28:53+00:00,THATS MY BESTIE @fitsbyd_ :man_dancing_light_skin_tone::face_with_hand_over_mouth:🪩:white_heart:,0.0
653,sillyalysa,2023-05-23 15:44:04+00:00,OMFG TRINITY 🫶🫶:face_screaming_in_fear:,1.0
653,sneakerqueenscustoms,2023-05-23 15:39:20+00:00,:smiling_face_with_heart-eyes:,0.0
654,kareenmix,2023-02-20 11:26:48+00:00,So creative!! :smiling_face_with_heart-eyes:,1.0
654,nobodyknowsmarc,2023-02-19 21:12:21+00:00,:fire:,1.0
654,robbalmeida,2023-02-19 20:15:52+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,1.0
654,jessicsm,2023-02-19 17:19:53+00:00,"It's interesting to me how folks wearing cocktail dresses to the shows seem so much less interesting, in terms of styling, than folks who had to coordinate all the pieces of daywear.",1.0
654,greivy,2023-02-19 16:02:15+00:00,@prince.andru & @kristenvbateman :fire::fire:,1.0
654,monicamendes,2023-02-19 09:49:29+00:00,:clapping_hands::clapping_hands::clapping_hands:,1.0
654,kmbef,2023-02-19 00:45:43+00:00,Julia oh god.. WHYYYYY,1.0
654,leeoliveira,2023-02-20 08:02:53+00:00,@monicamendes :red_heart:️,1.0
655,cemssalih,2023-03-20 19:48:31+00:00,Cool,1.0
655,marketlamode,2023-03-19 10:35:44+00:00,These are beautiful!,0.0
655,rodriges8272,2023-03-18 20:44:37+00:00,:smiling_face_with_heart-eyes:,1.0
655,life_in_swiss2000,2023-03-18 14:13:22+00:00,So beatific :smiling_face_with_heart-eyes:,1.0
655,leeoliveira,2023-03-20 22:29:23+00:00,@cemssalih :folded_hands::smiling_face_with_smiling_eyes:,1.0
656,lamaseva,2023-03-19 08:39:17+00:00,What a beautiful photo:red_heart:️:red_heart:️,1.0
656,eliano.donoven,2023-03-19 00:57:04+00:00,":face_blowing_a_kiss: :face_blowing_a_kiss: :face_blowing_a_kiss: Love your content! Join @glamilyofficial to give exposure to collaboration with many of global brands. :face_blowing_a_kiss: Glamily is built to help great creators, just like you, turn their passion into successful careers. DM for feature and collab.",1.0
656,end2end,2023-03-18 15:05:02+00:00,":smiling_face_with_heart-eyes: I miss France, be there soon.",2.0
657,shop.afrm,2023-04-17 15:12:01+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
657,kvffvk,2023-04-16 20:04:00+00:00,Love all the @shop.afrm pieces!!!:red_heart:️,1.0
657,george_angelis,2023-04-16 16:18:01+00:00,:fire::fire::fire:,0.0
657,daughter_of_god_apt,2023-04-16 15:51:05+00:00,@lewishamilton :crown::sparkles::purple_heart:,0.0
657,theionfashion,2023-04-16 15:38:58+00:00,Lewis is in the house :red_heart:️:raising_hands::fire:,0.0
658,marinalameu,2023-05-28 21:05:54+00:00,Que texto maravilhoso @maferteixeira  A equipe arrasou:clapping_hands::clapping_hands::clapping_hands:,0.0
658,virginia.presentesespeciais,2023-05-28 19:37:38+00:00,@maferteixeira que orgulho de vc!!!!!!,0.0
658,nomundodalolabrecho,2023-05-28 19:06:23+00:00,:smiling_face_with_heart-eyes: incrível :clapping_hands:,0.0
658,biatavares12,2023-05-28 18:11:17+00:00,Ele é meu amigo :red_heart:️ o melhor fotógrafo do mundo :white_heart:,0.0
658,anire.niara,2023-05-28 17:24:54+00:00,Ameeej,0.0
658,pemax__,2023-05-28 17:20:51+00:00,@davidbrendoft o melhor fotógrafo,1.0
658,finaacadjancu,2023-05-28 05:14:47+00:00,AMOOOOOOOOO,0.0
658,dani_sfcardoso,2023-05-27 23:22:57+00:00,Foto incrível do @davidbrendoft,1.0
658,assucenaassucena,2023-05-27 23:08:33+00:00,Sempre MARAVILHOSA :red_heart:️,2.0
660,stok.baazar,2023-06-05 01:27:48+00:00,:black_heart::black_heart:,0.0
660,edson_r_nahas,2023-05-31 14:05:44+00:00,perdeu o brilho o @spfw,0.0
660,emanoelpaier,2023-05-29 10:58:47+00:00,:fire::fire::fire::fire:,0.0
660,tonnyantonyo,2023-05-28 20:54:42+00:00,:fire:,0.0
660,_lucasevangelista,2023-05-28 15:10:54+00:00,Maravilhosooo:smiling_face_with_heart-eyes:🫶:dark_skin_tone:,0.0
660,adrielesantos1992,2023-05-28 15:00:04+00:00,#:clapping_hands::clapping_hands::clapping_hands:,0.0
660,b.nunes95,2023-05-28 13:24:36+00:00,Foi perfeito :red_heart:️,0.0
661,monipercast,2023-05-29 17:49:47+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
661,naluandselene,2023-05-28 00:28:21+00:00,:raising_hands::red_heart:️,0.0
661,emdaavfro,2023-05-25 20:07:46+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
662,ninaannac,2023-05-31 17:39:11+00:00,:red_heart:️:red_heart:️:red_heart:️,0.0
662,lucindalsb,2023-05-28 01:11:15+00:00,"Thank you for posting these images :red_heart:️ I love seeing “behind the scenes” of the fashion houses, especially the incredible craftsmanship that goes into these special designs :clapping_hands:",0.0
662,annacampofiorito,2023-05-25 15:04:19+00:00,So lovely!:red_heart:️,0.0
662,juh.costura,2023-05-24 10:23:07+00:00,@donatella_versace y love you :clapping_hands::clapping_hands::clapping_hands::red_heart:️,0.0
662,ezorezzo,2023-05-23 22:46:01+00:00,Bonita :smiling_face_with_hearts:,0.0
662,larissavidal12390,2023-05-23 20:47:15+00:00,Lindo demais :sparkling_heart::sparkling_heart::sparkling_heart::sparkling_heart::two_hearts::two_hearts::two_hearts::two_hearts::cherry_blossom::cherry_blossom::cherry_blossom::cherry_blossom::cherry_blossom::cherry_blossom:,0.0
662,mmaccarini,2023-05-22 18:42:33+00:00,Fantastico :face_with_open_mouth:,0.0
662,widia_kusuma89,2023-05-22 10:17:49+00:00,So nice keren,0.0
663,guxstavou,2023-05-30 10:17:13+00:00,“Ai que Orgânico!” by Narcisa Tamborindeguy haha,0.0
663,grazielapbaldo,2023-05-29 14:52:47+00:00,Nunca... ridículo!:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,0.0
663,estilistadonacissa,2023-05-29 12:59:16+00:00,:face_without_mouth::face_without_mouth::face_without_mouth::face_without_mouth::face_without_mouth::face_without_mouth::face_without_mouth::face_without_mouth::face_without_mouth: estranho e melhor não comentar....,0.0
663,breilacristinaa,2023-05-28 22:11:32+00:00,Sei lá,0.0
664,nilati__collection,2023-05-29 06:22:28+00:00,:fire::fire:,0.0
664,australian_luxury_brands,2023-05-28 07:05:28+00:00,Stunning! :clapping_hands:,0.0
664,pinedaariel_,2023-05-28 01:19:08+00:00,"esto es para Prada , Dreams are the fuel of innovation”.",0.0
664,sofiaa_nava,2023-05-27 19:40:21+00:00,:red_heart:️:red_heart:️:red_heart:️,0.0
664,minminthyv,2023-05-27 15:45:23+00:00,:red_heart:️:red_heart:️,0.0
664,k4rmelian,2023-05-27 11:50:09+00:00,:smiling_face_with_heart-eyes:Wow,0.0
664,torontotimepieceshow,2023-05-27 03:47:10+00:00,That is a beautiful dress :red_heart:️,0.0
664,neudorferdeidamia,2023-05-26 17:22:59+00:00,:red_heart:️,0.0
664,slmjewelryy,2023-05-26 17:02:00+00:00,Beautiful :red_heart:️:red_heart:️,0.0
665,mducarmow,2023-05-27 19:51:32+00:00,:red_heart:️:red_heart:️:red_heart:️,0.0
665,biia_ddd,2023-05-27 15:49:38+00:00,Vendo ingresso de domingo desfile David lee,0.0
665,maripassarelli,2023-05-27 14:49:40+00:00,:clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone:,0.0
665,gabrielssequeira,2023-05-27 14:27:55+00:00,:collision::clapping_hands::clapping_hands::clapping_hands::clapping_hands:,0.0
665,vanessamayarah,2023-05-27 14:09:05+00:00,:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️,0.0
665,cxlore,2023-05-27 14:06:59+00:00,MDS :smiling_face_with_heart-eyes:,0.0
665,tainamuller,2023-05-27 13:32:15+00:00,:red_heart:️,1.0
666,yasmins_wf,2023-06-02 21:36:43+00:00,Lindooo,0.0
666,pedrosotnas,2023-05-30 14:56:35+00:00,kkkkkkkkk isso é pra apagar quem é dono da localiza e sua familia?,0.0
666,carlosjunio.r,2023-05-30 12:14:58+00:00,:clapping_hands::clapping_hands:,0.0
666,so.depaula,2023-05-30 03:00:34+00:00,:loudly_crying_face:,0.0
666,supersu85,2023-05-29 21:33:13+00:00,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0.0
666,supersu85,2023-05-29 21:32:23+00:00,:crying_face:,0.0
666,adrielesantos1992,2023-05-29 16:47:36+00:00,@adrielesantos1992 #chamaela,0.0
666,lethycia._,2023-05-29 16:34:42+00:00,Tá de sacanagem,6.0
667,annacampofiorito,2023-05-24 15:21:57+00:00,Extremely beautiful! The Versace team is the best!,0.0
667,jk.hayden,2023-05-24 13:54:50+00:00,neither versace or anne ever misses! :fire:,0.0
667,missscarlett.thelabel,2023-05-23 04:30:41+00:00,loooooove :white_heart:⁠:white_heart:⁠,0.0
667,babygurlbrownskinn,2023-05-22 03:47:31+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
667,anasofia.lorena,2023-05-20 01:38:16+00:00,Juan,0.0
667,valdineicapoeira,2023-05-18 18:28:51+00:00,I love it,0.0
667,valdineicapoeira,2023-05-18 18:28:44+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
667,cristinaganymede,2023-05-17 09:43:28+00:00,The most amazing dress! Genius!,0.0
667,tokanbox,2023-05-15 23:47:20+00:00,This dress....A.M.A.Z.I.N.G!!!!!:red_heart:️:fire::red_heart:️,0.0
668,sebastian_barragan93,2023-06-02 23:18:24+00:00,Como estas,0.0
668,earah.hunger,2023-06-02 07:00:12+00:00,:face_with_open_mouth:,0.0
668,jabbatech,2023-06-01 18:34:59+00:00,"8 Tips For Self Motivation. Checkout
https://payhip.com/b/QNiGz
https://jabbatech4.gumroad.com/l/upuopq",0.0
668,valy_cat14,2023-05-31 21:23:50+00:00,:fire::fire::fire:,0.0
668,broccati_official,2023-05-31 15:03:40+00:00,:red_heart:️:red_heart:️:red_heart:️:red_heart:️,0.0
668,florlombardi_22,2023-05-31 05:17:11+00:00,Follow my new account and get a reward :smiling_face_with_heart-eyes::fire::red_heart:️:eggplant:,0.0
668,ledamasca,2023-05-30 02:52:18+00:00,Yuck,0.0
668,trythywi,2023-05-29 20:51:53+00:00,:red_heart:️,0.0
668,fragrancedubois,2023-05-29 16:41:14+00:00,:red_heart:️,0.0
668,rdzomar95,2023-06-03 01:46:09+00:00,Why so bitter,0.0
669,lennyvitaro,2023-06-05 13:40:56+00:00,Ewww,0.0
669,lissethfigueroa1,2023-06-04 22:24:39+00:00,Super cool shades :smiling_face_with_heart-eyes: :sunglasses:️ just got mine!,0.0
669,lindz_withn_a,2023-05-27 02:01:58+00:00,Love !,0.0
669,imhette,2023-05-24 11:12:42+00:00,Bianca Jagger vibes :fire::fire:,0.0
669,alexandera.demetriou,2023-05-23 17:18:04+00:00,It's beautiful :rose::rose::rose:,0.0
669,nataliavfan,2023-05-19 18:29:58+00:00,I don’t understand why she pouts her lips :smirking_face:,0.0
670,sozanfarag,2023-03-27 07:46:27+00:00,@shadan fint,1.0
670,anniemwyatt,2023-03-27 00:48:23+00:00,@juleskent this you? :smiling_face_with_hearts:,0.0
670,kellywilliard,2023-03-26 01:16:56+00:00,Guapa!!!,0.0
670,ttnlaluna,2023-03-25 22:48:35+00:00,2:fire:,0.0
670,lilandpicasso,2023-03-25 11:58:20+00:00,I love both trends. Thanks for keeping us in the loop! :smiling_face_with_heart-eyes:,0.0
670,_lozenger_,2023-03-25 11:39:12+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
670,charlottedit,2023-03-25 05:24:06+00:00,This bag! @isabelitanor,0.0
670,juleskent,2023-03-27 20:44:09+00:00,@anniemwyatt I wish,0.0
671,niiamhf,2023-06-01 19:42:23+00:00,you’re so handsome kevin :red_heart:️,0.0
671,mbb.nc,2023-05-27 13:51:39+00:00,Kevin is a babe.,1.0
671,milan_ajani,2023-05-27 02:42:07+00:00,Woah,0.0
671,lorihaglund,2023-05-26 18:23:24+00:00,:red_heart:️,0.0
671,jainesilva9023,2023-05-26 12:37:40+00:00,no_comment,1.0
671,estherbellido_,2023-05-25 22:26:35+00:00,:red_heart:️,1.0
671,frafrafrancisca,2023-05-25 16:35:34+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,1.0
671,syedasaraanwar,2023-05-25 15:15:43+00:00,:red_heart:️,2.0
671,aprilpasu,2023-05-25 15:00:38+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,1.0
671,jherlina,2023-05-25 14:08:34+00:00,"Lord, it’s me again :folded_hands_medium_skin_tone:",1.0
672,trusttheghost,2023-06-05 09:35:11+00:00,:kissing_face_with_closed_eyes::thumbs_up_light_skin_tone:,0.0
672,trusttheghost,2023-06-05 09:33:46+00:00,:kissing_face_with_closed_eyes::thumbs_up_light_skin_tone:,0.0
672,mountainspringthang,2023-06-03 20:53:24+00:00,:two_hearts:.,0.0
672,mrayala218,2023-06-02 17:55:33+00:00,Damn @joejonas is too damn fire :fire:,0.0
672,heartloveforeverinmylife,2023-05-31 18:32:13+00:00,Love you so much Joe jonas,0.0
672,withgoodgrace_,2023-05-31 04:42:30+00:00,I'll never forget their website with the little red boom box that would play clips of their songs or something. I would play it over and over and thought it was the fanciest thing. :face_with_tears_of_joy: @jonasbrothers,0.0
672,karolvolpi6,2023-05-28 17:39:09+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
672,genesislunav,2023-05-27 22:51:28+00:00,:smiling_face_with_hearts::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
672,ricardomartinesszzt,2023-05-27 13:40:57+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
672,ahoyerik,2023-05-27 03:19:48+00:00,so handsome :smiling_face_with_heart-eyes:,0.0
673,anthonysneedfilm,2023-05-08 20:52:09+00:00,That green…..wow,0.0
673,hotgirllogic,2023-05-02 17:07:27+00:00,ok but that lil girl’s fit is my fav,0.0
673,kushagra_tokas,2023-05-01 02:34:50+00:00,:red_heart:️ super,0.0
673,ournaturalstateofbeing,2023-04-29 20:39:00+00:00,"Great style , keep it up, and let’s be freinds.",0.0
673,joeydnyc228,2023-04-29 10:07:44+00:00,Your instagram is making me fall in love with NYC again! I always loved the people and street style the most.,0.0
673,adaynosoycolau,2023-04-29 07:57:18+00:00,"Creo que no sería capaz de quedarme sólo con una imagen, de escoger. Porque todos y cada uno de ellos me parecen únicos y maravillosos y fieles a sí mismos. Cuando entendemos lo que hay detrás de lo que vemos, no de si nos gusta o no porque eso no cuenta, lo hemos entendido todo. :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:",0.0
674,jacopomarchettii,2023-05-20 07:56:55+00:00,:red_heart:️,1.0
674,deeree732,2023-05-19 20:13:08+00:00,@ester_exposito :red_heart:️:red_heart:️:red_heart:️,1.0
674,mafeacampanha,2023-05-19 16:41:24+00:00,"tá maravilhosa, but where is Bella Hadid, amigas? @anacsantre @_jumps_",0.0
674,msakira_,2023-05-19 15:49:49+00:00,"I watch the elite bcs of her, sexy Carla",0.0
674,couturesoireebyadeel,2023-05-19 10:37:44+00:00,Serve :fire:,1.0
674,demotskhvedadze,2023-05-19 10:11:30+00:00,Ertaderti madrideli romelic mikvars,0.0
674,demotskhvedadze,2023-05-19 10:11:15+00:00,:pleading_face::red_heart:️,1.0
674,pioya_girl,2023-05-19 10:07:23+00:00,:fire:Send this at @novababes___,0.0
674,datewithversace,2023-05-19 08:28:34+00:00,"#naomicampbell #gianniversace #versacecelebrities  #90sfashion #kendalljenner #bellahadid #gigihadid #esterexposito #fashion #icon #fashiondesigner #fashionista #fashionblogger  #versace #vintage #katemoss #versacetribute #vintagefashion #donatellaversace #versaceversaceversace #veryversace #versaceeverywhere #kimkardashian
#90s #style #styleblogger #styleinspo",0.0
675,theondinedivineshrine,2023-05-21 22:03:05+00:00,Second to last is :fire:,0.0
675,corbinluxury,2023-05-21 04:27:58+00:00,:camera_with_flash:,0.0
675,hijabsgateway,2023-05-06 15:41:51+00:00,These photos look stunning.. The pinterest and vintage vibe these photos are giving is absolutely amazing.. Loving every bit of the outfit :red_heart:️,0.0
675,recthrpy,2023-05-03 03:10:47+00:00,https://www.legaleriste.com/en/jlphoto,0.0
675,whitemomoh_08,2023-05-02 10:06:00+00:00,:fire::fire::fire::fire::fire::fire:,0.0
675,lesbiggerstaff,2023-04-27 14:19:54+00:00,@lolozouai :clapping_hands::red_heart:️:raising_hands:,0.0
675,aleatheasapp,2023-04-26 01:27:26+00:00,:red_heart:️:red_heart:️:red_heart:️. Love this,0.0
676,hiyamayapapaya,2023-05-27 23:46:49+00:00,Bodies shouldn’t be trends.,0.0
676,cjoybellc,2023-05-27 02:17:45+00:00,The 90s brow will never be okay.,0.0
676,onewholovesfashion,2023-05-27 00:11:15+00:00,I have a thick nice eyebrows can I do this ?? Fluffy,0.0
676,onewholovesfashion,2023-05-27 00:10:29+00:00,FYP ??? Can anyone tell me.?,0.0
676,jayla.t2021,2023-05-26 15:39:11+00:00,@kendalljenner @haileybieber y'all just have to be Justin's ex's? :face_with_tears_of_joy:,0.0
676,tayl0rn8er,2023-05-26 13:16:25+00:00,Ima keep my thicker tamed brows regardless of the trends because that’s a whole other trauma I don’t want to deal with :face_with_tears_of_joy:,0.0
676,commonpeoplearewe,2023-05-26 08:12:22+00:00,My five decade old brows just silently eye rolling,0.0
676,donnaeliserink,2023-05-26 06:52:17+00:00,Love for Rhianna. Idk those other girls,0.0
677,roxtesar,2023-05-24 16:53:25+00:00,8!,0.0
677,mlq.boutique,2023-05-03 03:03:06+00:00,1st pic:fire:,0.0
677,regalsuggestion,2023-04-24 15:09:42+00:00,2nd look is very me :cherry_blossom:,0.0
677,sabenor__,2023-04-23 18:09:46+00:00,"Greetings!  I'm sorry to bother you,
I need some information from you.  Please check your inbox :envelope_with_arrow:  and reply to ME.",0.0
677,asay_b,2023-04-23 09:09:06+00:00,"The man im the 8th slide, seems to be wearing an Ethiopian culture garment inspired jacket?",0.0
677,hargunmeet_singh,2023-04-22 17:35:56+00:00,My brother :smiling_face_with_heart-eyes::fire:looking good @ludjero.closet,1.0
678,oldhead_42,2023-06-05 00:28:45+00:00,Trios are :fire::fire::fire::fire:,0.0
678,xoxo.sh007,2023-05-24 15:39:02+00:00,The girl in the third slide is :fire:,0.0
678,jerica.janee,2023-05-04 17:06:59+00:00,:red_heart:️,0.0
