post_id,commentUser,timestamp,polarity,sentiment,keywords_posts,interaction_sequence,description,color,category,style,occasion,keywords
708,ameliasmith3297,2022-10-22 23:01:13+00:00,0.0278,neutral,"['london', 'streetstyle', 'fashion', 'style', 'first', 'time', 'postbrexit', 'capturing']","[{'post_id': 708, 'timestamp': Timestamp('2022-10-22 23:01:13+0000', tz='UTC'), 'polarity': 0.0278}]",a sleeveless dress with a sleeveless top and a sleeveless top,,"dress, top",elegant,party,"dress, top, elegant, party, summer"
708,facehunter,2022-12-04 09:52:01+00:00,0.9685,positive,"['london', 'streetstyle', 'fashion', 'style', 'first', 'time', 'postbrexit', 'capturing']","[{'post_id': 760, 'timestamp': Timestamp('2022-10-11 19:55:34+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 756, 'timestamp': Timestamp('2022-10-18 07:03:47+0000', tz='UTC'), 'polarity': 0.008}, {'post_id': 711, 'timestamp': Timestamp('2022-10-27 20:21:36+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 728, 'timestamp': Timestamp('2022-11-15 20:10:14+0000', tz='UTC'), 'polarity': -0.0183}, {'post_id': 728, 'timestamp': Timestamp('2022-11-16 07:18:26+0000', tz='UTC'), 'polarity': 0.1618}, {'post_id': 715, 'timestamp': Timestamp('2022-11-27 16:05:46+0000', tz='UTC'), 'polarity': 0.1018}, {'post_id': 704, 'timestamp': Timestamp('2022-11-28 15:36:49+0000', tz='UTC'), 'polarity': 0.1876}, {'post_id': 704, 'timestamp': Timestamp('2022-11-28 18:44:51+0000', tz='UTC'), 'polarity': 0.7515}, {'post_id': 708, 'timestamp': Timestamp('2022-12-04 09:52:01+0000', tz='UTC'), 'polarity': 0.9685}, {'post_id': 696, 'timestamp': Timestamp('2022-12-06 14:54:51+0000', tz='UTC'), 'polarity': 0.022}, {'post_id': 696, 'timestamp': Timestamp('2022-12-08 06:00:12+0000', tz='UTC'), 'polarity': -0.1281}, {'post_id': 693, 'timestamp': Timestamp('2022-12-13 19:23:50+0000', tz='UTC'), 'polarity': 0.8868}, {'post_id': 717, 'timestamp': Timestamp('2022-12-17 18:26:25+0000', tz='UTC'), 'polarity': 0.1441}, {'post_id': 706, 'timestamp': Timestamp('2023-01-08 16:01:38+0000', tz='UTC'), 'polarity': 0.8378}, {'post_id': 710, 'timestamp': Timestamp('2023-01-10 22:04:04+0000', tz='UTC'), 'polarity': -0.0315}, {'post_id': 627, 'timestamp': Timestamp('2023-01-14 21:10:38+0000', tz='UTC'), 'polarity': 0.5084}, {'post_id': 624, 'timestamp': Timestamp('2023-01-24 11:42:35+0000', tz='UTC'), 'polarity': 0.0991}, {'post_id': 633, 'timestamp': Timestamp('2023-02-07 09:45:07+0000', tz='UTC'), 'polarity': 0.7311}, {'post_id': 804, 'timestamp': Timestamp('2023-02-11 22:55:56+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 631, 'timestamp': Timestamp('2023-02-11 22:57:05+0000', tz='UTC'), 'polarity': 0.1747}, {'post_id': 626, 'timestamp': Timestamp('2023-02-12 12:19:48+0000', tz='UTC'), 'polarity': -0.1755}, {'post_id': 542, 'timestamp': Timestamp('2023-03-01 11:53:32+0000', tz='UTC'), 'polarity': 0.7616}, {'post_id': 548, 'timestamp': Timestamp('2023-03-01 11:53:48+0000', tz='UTC'), 'polarity': -0.0968}, {'post_id': 553, 'timestamp': Timestamp('2023-03-05 16:25:16+0000', tz='UTC'), 'polarity': -0.0917}, {'post_id': 545, 'timestamp': Timestamp('2023-03-06 07:03:53+0000', tz='UTC'), 'polarity': 0.0675}, {'post_id': 623, 'timestamp': Timestamp('2023-03-14 07:57:40+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 546, 'timestamp': Timestamp('2023-04-15 18:08:57+0000', tz='UTC'), 'polarity': 0.1324}, {'post_id': 628, 'timestamp': Timestamp('2023-04-17 09:26:28+0000', tz='UTC'), 'polarity': 0.9893}, {'post_id': 731, 'timestamp': Timestamp('2023-04-19 12:26:14+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 541, 'timestamp': Timestamp('2023-04-21 17:11:24+0000', tz='UTC'), 'polarity': 0.0553}, {'post_id': 555, 'timestamp': Timestamp('2023-04-24 14:52:05+0000', tz='UTC'), 'polarity': 0.4523}, {'post_id': 551, 'timestamp': Timestamp('2023-04-26 10:09:59+0000', tz='UTC'), 'polarity': 0.0333}, {'post_id': 618, 'timestamp': Timestamp('2023-04-27 19:34:50+0000', tz='UTC'), 'polarity': 0.0303}, {'post_id': 449, 'timestamp': Timestamp('2023-05-06 08:26:20+0000', tz='UTC'), 'polarity': 0.0442}, {'post_id': 449, 'timestamp': Timestamp('2023-05-06 13:38:31+0000', tz='UTC'), 'polarity': -0.7149}, {'post_id': 573, 'timestamp': Timestamp('2023-05-06 15:14:37+0000', tz='UTC'), 'polarity': 0.0463}, {'post_id': 537, 'timestamp': Timestamp('2023-05-08 06:23:19+0000', tz='UTC'), 'polarity': -0.1281}, {'post_id': 690, 'timestamp': Timestamp('2023-05-09 15:04:47+0000', tz='UTC'), 'polarity': -0.0449}, {'post_id': 448, 'timestamp': Timestamp('2023-05-14 20:18:12+0000', tz='UTC'), 'polarity': 0.6549}, {'post_id': 444, 'timestamp': Timestamp('2023-05-23 17:22:57+0000', tz='UTC'), 'polarity': 0.2609}, {'post_id': 629, 'timestamp': Timestamp('2023-05-24 13:10:42+0000', tz='UTC'), 'polarity': 0.0604}, {'post_id': 443, 'timestamp': Timestamp('2023-05-27 01:37:11+0000', tz='UTC'), 'polarity': 0.2606}, {'post_id': 447, 'timestamp': Timestamp('2023-06-01 01:10:32+0000', tz='UTC'), 'polarity': 0.5525}, {'post_id': 447, 'timestamp': Timestamp('2023-06-01 01:10:45+0000', tz='UTC'), 'polarity': 0.6549}, {'post_id': 446, 'timestamp': Timestamp('2023-06-01 09:08:23+0000', tz='UTC'), 'polarity': 0.6549}, {'post_id': 446, 'timestamp': Timestamp('2023-06-01 09:08:57+0000', tz='UTC'), 'polarity': 0.9597}, {'post_id': 478, 'timestamp': Timestamp('2023-06-07 21:09:56+0000', tz='UTC'), 'polarity': -0.0493}, {'post_id': 527, 'timestamp': Timestamp('2023-06-09 19:14:04+0000', tz='UTC'), 'polarity': 0.0675}]",a sleeveless dress with a sleeveless top and a sleeveless top,,"dress, top",elegant,party,"dress, top, elegant, party, summer"
708,emicapenklis,2022-12-04 09:49:22+00:00,0.8376,positive,"['london', 'streetstyle', 'fashion', 'style', 'first', 'time', 'postbrexit', 'capturing']","[{'post_id': 708, 'timestamp': Timestamp('2022-12-04 09:48:37+0000', tz='UTC'), 'polarity': 0.0803}, {'post_id': 708, 'timestamp': Timestamp('2022-12-04 09:49:22+0000', tz='UTC'), 'polarity': 0.8376}]",a sleeveless dress with a sleeveless top and a sleeveless top,,"dress, top",elegant,party,"dress, top, elegant, party, summer"
708,fridaberntson,2022-10-24 13:21:58+00:00,0.8699,positive,"['london', 'streetstyle', 'fashion', 'style', 'first', 'time', 'postbrexit', 'capturing']","[{'post_id': 708, 'timestamp': Timestamp('2022-10-24 13:21:58+0000', tz='UTC'), 'polarity': 0.8699}]",a sleeveless dress with a sleeveless top and a sleeveless top,,"dress, top",elegant,party,"dress, top, elegant, party, summer"
709,bodana.rameshwar,2023-01-18 00:48:01+00:00,0.5861,positive,"['milan', 'piazza', 'carlo', 'stuparich', 'no_hashtag']","[{'post_id': 709, 'timestamp': Timestamp('2023-01-18 00:48:01+0000', tz='UTC'), 'polarity': 0.5861}]","a fashion item is a piece of clothing, accessory, or accessory that is worn by a person",,hat,casual,casual outing,"hat, casual, casual-outing"
709,christianlawson_soraya.2g,2023-01-17 19:24:15+00:00,0.5861,positive,"['milan', 'piazza', 'carlo', 'stuparich', 'no_hashtag']","[{'post_id': 709, 'timestamp': Timestamp('2023-01-17 19:24:15+0000', tz='UTC'), 'polarity': 0.5861}]","a fashion item is a piece of clothing, accessory, or accessory that is worn by a person",,hat,casual,casual outing,"hat, casual, casual-outing"
709,seth.m.york,2023-01-30 00:44:22+00:00,0.1033,neutral,"['milan', 'piazza', 'carlo', 'stuparich', 'no_hashtag']","[{'post_id': 709, 'timestamp': Timestamp('2023-01-30 00:44:22+0000', tz='UTC'), 'polarity': 0.1033}]","a fashion item is a piece of clothing, accessory, or accessory that is worn by a person",,hat,casual,casual outing,"hat, casual, casual-outing"
709,jeetusaini1008,2023-01-11 14:47:09+00:00,-0.0927,neutral,"['milan', 'piazza', 'carlo', 'stuparich', 'no_hashtag']","[{'post_id': 709, 'timestamp': Timestamp('2023-01-11 14:47:09+0000', tz='UTC'), 'polarity': -0.0927}]","a fashion item is a piece of clothing, accessory, or accessory that is worn by a person",,hat,casual,casual outing,"hat, casual, casual-outing"
709,hakiabehsera,2023-01-11 22:41:39+00:00,0.8407,positive,"['milan', 'piazza', 'carlo', 'stuparich', 'no_hashtag']","[{'post_id': 709, 'timestamp': Timestamp('2023-01-11 22:41:39+0000', tz='UTC'), 'polarity': 0.8407}]","a fashion item is a piece of clothing, accessory, or accessory that is worn by a person",,hat,casual,casual outing,"hat, casual, casual-outing"
709,gheetarhd3d,2023-01-12 19:22:53+00:00,0.2665,neutral,"['milan', 'piazza', 'carlo', 'stuparich', 'no_hashtag']","[{'post_id': 709, 'timestamp': Timestamp('2023-01-12 19:22:53+0000', tz='UTC'), 'polarity': 0.2665}]","a fashion item is a piece of clothing, accessory, or accessory that is worn by a person",,hat,casual,casual outing,"hat, casual, casual-outing"
709,vanessa.flair.robert.rovo,2023-01-15 00:22:06+00:00,0.6056,positive,"['milan', 'piazza', 'carlo', 'stuparich', 'no_hashtag']","[{'post_id': 709, 'timestamp': Timestamp('2023-01-15 00:22:06+0000', tz='UTC'), 'polarity': 0.6056}]","a fashion item is a piece of clothing, accessory, or accessory that is worn by a person",,hat,casual,casual outing,"hat, casual, casual-outing"
709,leeoliveira,2023-01-11 11:01:40+00:00,0.0054,neutral,"['milan', 'piazza', 'carlo', 'stuparich', 'no_hashtag']","[{'post_id': 709, 'timestamp': Timestamp('2023-01-11 11:01:40+0000', tz='UTC'), 'polarity': 0.0054}, {'post_id': 654, 'timestamp': Timestamp('2023-02-20 08:02:53+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 655, 'timestamp': Timestamp('2023-03-20 22:29:23+0000', tz='UTC'), 'polarity': 0.7241}, {'post_id': 509, 'timestamp': Timestamp('2023-04-20 18:27:48+0000', tz='UTC'), 'polarity': -0.0037}, {'post_id': 509, 'timestamp': Timestamp('2023-04-24 01:02:08+0000', tz='UTC'), 'polarity': 0.2284}, {'post_id': 517, 'timestamp': Timestamp('2023-04-25 11:32:20+0000', tz='UTC'), 'polarity': 0.118}, {'post_id': 535, 'timestamp': Timestamp('2023-04-26 07:51:39+0000', tz='UTC'), 'polarity': 0.6573}, {'post_id': 507, 'timestamp': Timestamp('2023-05-13 11:59:10+0000', tz='UTC'), 'polarity': 0.3252}, {'post_id': 520, 'timestamp': Timestamp('2023-05-22 21:14:29+0000', tz='UTC'), 'polarity': 0.08}]","a fashion item is a piece of clothing, accessory, or accessory that is worn by a person",,hat,casual,casual outing,"hat, casual, casual-outing"
710,facehunter,2023-01-10 22:04:04+00:00,-0.0315,neutral,"['streetstyle', 'casablanca', 'mohammed', 'karim', 'owns', 'clothing']","[{'post_id': 760, 'timestamp': Timestamp('2022-10-11 19:55:34+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 756, 'timestamp': Timestamp('2022-10-18 07:03:47+0000', tz='UTC'), 'polarity': 0.008}, {'post_id': 711, 'timestamp': Timestamp('2022-10-27 20:21:36+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 728, 'timestamp': Timestamp('2022-11-15 20:10:14+0000', tz='UTC'), 'polarity': -0.0183}, {'post_id': 728, 'timestamp': Timestamp('2022-11-16 07:18:26+0000', tz='UTC'), 'polarity': 0.1618}, {'post_id': 715, 'timestamp': Timestamp('2022-11-27 16:05:46+0000', tz='UTC'), 'polarity': 0.1018}, {'post_id': 704, 'timestamp': Timestamp('2022-11-28 15:36:49+0000', tz='UTC'), 'polarity': 0.1876}, {'post_id': 704, 'timestamp': Timestamp('2022-11-28 18:44:51+0000', tz='UTC'), 'polarity': 0.7515}, {'post_id': 708, 'timestamp': Timestamp('2022-12-04 09:52:01+0000', tz='UTC'), 'polarity': 0.9685}, {'post_id': 696, 'timestamp': Timestamp('2022-12-06 14:54:51+0000', tz='UTC'), 'polarity': 0.022}, {'post_id': 696, 'timestamp': Timestamp('2022-12-08 06:00:12+0000', tz='UTC'), 'polarity': -0.1281}, {'post_id': 693, 'timestamp': Timestamp('2022-12-13 19:23:50+0000', tz='UTC'), 'polarity': 0.8868}, {'post_id': 717, 'timestamp': Timestamp('2022-12-17 18:26:25+0000', tz='UTC'), 'polarity': 0.1441}, {'post_id': 706, 'timestamp': Timestamp('2023-01-08 16:01:38+0000', tz='UTC'), 'polarity': 0.8378}, {'post_id': 710, 'timestamp': Timestamp('2023-01-10 22:04:04+0000', tz='UTC'), 'polarity': -0.0315}, {'post_id': 627, 'timestamp': Timestamp('2023-01-14 21:10:38+0000', tz='UTC'), 'polarity': 0.5084}, {'post_id': 624, 'timestamp': Timestamp('2023-01-24 11:42:35+0000', tz='UTC'), 'polarity': 0.0991}, {'post_id': 633, 'timestamp': Timestamp('2023-02-07 09:45:07+0000', tz='UTC'), 'polarity': 0.7311}, {'post_id': 804, 'timestamp': Timestamp('2023-02-11 22:55:56+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 631, 'timestamp': Timestamp('2023-02-11 22:57:05+0000', tz='UTC'), 'polarity': 0.1747}, {'post_id': 626, 'timestamp': Timestamp('2023-02-12 12:19:48+0000', tz='UTC'), 'polarity': -0.1755}, {'post_id': 542, 'timestamp': Timestamp('2023-03-01 11:53:32+0000', tz='UTC'), 'polarity': 0.7616}, {'post_id': 548, 'timestamp': Timestamp('2023-03-01 11:53:48+0000', tz='UTC'), 'polarity': -0.0968}, {'post_id': 553, 'timestamp': Timestamp('2023-03-05 16:25:16+0000', tz='UTC'), 'polarity': -0.0917}, {'post_id': 545, 'timestamp': Timestamp('2023-03-06 07:03:53+0000', tz='UTC'), 'polarity': 0.0675}, {'post_id': 623, 'timestamp': Timestamp('2023-03-14 07:57:40+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 546, 'timestamp': Timestamp('2023-04-15 18:08:57+0000', tz='UTC'), 'polarity': 0.1324}, {'post_id': 628, 'timestamp': Timestamp('2023-04-17 09:26:28+0000', tz='UTC'), 'polarity': 0.9893}, {'post_id': 731, 'timestamp': Timestamp('2023-04-19 12:26:14+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 541, 'timestamp': Timestamp('2023-04-21 17:11:24+0000', tz='UTC'), 'polarity': 0.0553}, {'post_id': 555, 'timestamp': Timestamp('2023-04-24 14:52:05+0000', tz='UTC'), 'polarity': 0.4523}, {'post_id': 551, 'timestamp': Timestamp('2023-04-26 10:09:59+0000', tz='UTC'), 'polarity': 0.0333}, {'post_id': 618, 'timestamp': Timestamp('2023-04-27 19:34:50+0000', tz='UTC'), 'polarity': 0.0303}, {'post_id': 449, 'timestamp': Timestamp('2023-05-06 08:26:20+0000', tz='UTC'), 'polarity': 0.0442}, {'post_id': 449, 'timestamp': Timestamp('2023-05-06 13:38:31+0000', tz='UTC'), 'polarity': -0.7149}, {'post_id': 573, 'timestamp': Timestamp('2023-05-06 15:14:37+0000', tz='UTC'), 'polarity': 0.0463}, {'post_id': 537, 'timestamp': Timestamp('2023-05-08 06:23:19+0000', tz='UTC'), 'polarity': -0.1281}, {'post_id': 690, 'timestamp': Timestamp('2023-05-09 15:04:47+0000', tz='UTC'), 'polarity': -0.0449}, {'post_id': 448, 'timestamp': Timestamp('2023-05-14 20:18:12+0000', tz='UTC'), 'polarity': 0.6549}, {'post_id': 444, 'timestamp': Timestamp('2023-05-23 17:22:57+0000', tz='UTC'), 'polarity': 0.2609}, {'post_id': 629, 'timestamp': Timestamp('2023-05-24 13:10:42+0000', tz='UTC'), 'polarity': 0.0604}, {'post_id': 443, 'timestamp': Timestamp('2023-05-27 01:37:11+0000', tz='UTC'), 'polarity': 0.2606}, {'post_id': 447, 'timestamp': Timestamp('2023-06-01 01:10:32+0000', tz='UTC'), 'polarity': 0.5525}, {'post_id': 447, 'timestamp': Timestamp('2023-06-01 01:10:45+0000', tz='UTC'), 'polarity': 0.6549}, {'post_id': 446, 'timestamp': Timestamp('2023-06-01 09:08:23+0000', tz='UTC'), 'polarity': 0.6549}, {'post_id': 446, 'timestamp': Timestamp('2023-06-01 09:08:57+0000', tz='UTC'), 'polarity': 0.9597}, {'post_id': 478, 'timestamp': Timestamp('2023-06-07 21:09:56+0000', tz='UTC'), 'polarity': -0.0493}, {'post_id': 527, 'timestamp': Timestamp('2023-06-09 19:14:04+0000', tz='UTC'), 'polarity': 0.0675}]",a hat is a fashion accessory that can be worn by a person to make a statement,,hat,casual,casual outing,"hat, casual, casual-outing"
710,_ssmbo_,2023-01-09 19:23:09+00:00,0.6607,positive,"['streetstyle', 'casablanca', 'mohammed', 'karim', 'owns', 'clothing']","[{'post_id': 710, 'timestamp': Timestamp('2023-01-09 19:23:09+0000', tz='UTC'), 'polarity': 0.6607}]",a hat is a fashion accessory that can be worn by a person to make a statement,,hat,casual,casual outing,"hat, casual, casual-outing"
710,casacoupure,2023-01-09 15:43:28+00:00,0.728,positive,"['streetstyle', 'casablanca', 'mohammed', 'karim', 'owns', 'clothing']","[{'post_id': 710, 'timestamp': Timestamp('2023-01-09 15:43:28+0000', tz='UTC'), 'polarity': 0.728}]",a hat is a fashion accessory that can be worn by a person to make a statement,,hat,casual,casual outing,"hat, casual, casual-outing"
710,bkpr2024,2023-01-08 18:21:15+00:00,-0.0524,neutral,"['streetstyle', 'casablanca', 'mohammed', 'karim', 'owns', 'clothing']","[{'post_id': 710, 'timestamp': Timestamp('2023-01-08 18:21:15+0000', tz='UTC'), 'polarity': -0.0524}, {'post_id': 626, 'timestamp': Timestamp('2023-02-09 17:42:05+0000', tz='UTC'), 'polarity': 0.9746}, {'post_id': 537, 'timestamp': Timestamp('2023-04-26 15:33:59+0000', tz='UTC'), 'polarity': 0.8229}, {'post_id': 444, 'timestamp': Timestamp('2023-05-21 16:58:59+0000', tz='UTC'), 'polarity': -0.0524}, {'post_id': 443, 'timestamp': Timestamp('2023-05-26 18:15:51+0000', tz='UTC'), 'polarity': -0.0386}]",a hat is a fashion accessory that can be worn by a person to make a statement,,hat,casual,casual outing,"hat, casual, casual-outing"
710,ivonayw,2023-01-08 16:30:26+00:00,0.5736,positive,"['streetstyle', 'casablanca', 'mohammed', 'karim', 'owns', 'clothing']","[{'post_id': 708, 'timestamp': Timestamp('2022-10-26 17:40:37+0000', tz='UTC'), 'polarity': 0.7009}, {'post_id': 710, 'timestamp': Timestamp('2023-01-08 16:30:26+0000', tz='UTC'), 'polarity': 0.5736}, {'post_id': 633, 'timestamp': Timestamp('2023-02-06 13:27:20+0000', tz='UTC'), 'polarity': 0.9638}, {'post_id': 618, 'timestamp': Timestamp('2023-04-27 19:34:26+0000', tz='UTC'), 'polarity': 0.9141}]",a hat is a fashion accessory that can be worn by a person to make a statement,,hat,casual,casual outing,"hat, casual, casual-outing"
710,losamantespasajeros,2023-01-12 16:16:56+00:00,-0.0501,neutral,"['streetstyle', 'casablanca', 'mohammed', 'karim', 'owns', 'clothing']","[{'post_id': 706, 'timestamp': Timestamp('2023-01-12 16:16:20+0000', tz='UTC'), 'polarity': -0.9233}, {'post_id': 710, 'timestamp': Timestamp('2023-01-12 16:16:56+0000', tz='UTC'), 'polarity': -0.0501}]",a hat is a fashion accessory that can be worn by a person to make a statement,,hat,casual,casual outing,"hat, casual, casual-outing"
711,omhlondon,2022-11-05 13:48:30+00:00,0.9531,positive,"['london', 'streetstyle', 'style', 'street', 'swag', 'made', 'michael']","[{'post_id': 711, 'timestamp': Timestamp('2022-11-05 13:48:30+0000', tz='UTC'), 'polarity': 0.9531}]","a tuxedo jacket - a tuxedo jacket is a jacket that has a tuxedo style, but has a tuxedo style",,"jacket, hat",formal,casual outing,"jacket, hat, formal, casual-outing"
711,facehunter,2022-10-27 20:21:36+00:00,0.8422,positive,"['london', 'streetstyle', 'style', 'street', 'swag', 'made', 'michael']","[{'post_id': 760, 'timestamp': Timestamp('2022-10-11 19:55:34+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 756, 'timestamp': Timestamp('2022-10-18 07:03:47+0000', tz='UTC'), 'polarity': 0.008}, {'post_id': 711, 'timestamp': Timestamp('2022-10-27 20:21:36+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 728, 'timestamp': Timestamp('2022-11-15 20:10:14+0000', tz='UTC'), 'polarity': -0.0183}, {'post_id': 728, 'timestamp': Timestamp('2022-11-16 07:18:26+0000', tz='UTC'), 'polarity': 0.1618}, {'post_id': 715, 'timestamp': Timestamp('2022-11-27 16:05:46+0000', tz='UTC'), 'polarity': 0.1018}, {'post_id': 704, 'timestamp': Timestamp('2022-11-28 15:36:49+0000', tz='UTC'), 'polarity': 0.1876}, {'post_id': 704, 'timestamp': Timestamp('2022-11-28 18:44:51+0000', tz='UTC'), 'polarity': 0.7515}, {'post_id': 708, 'timestamp': Timestamp('2022-12-04 09:52:01+0000', tz='UTC'), 'polarity': 0.9685}, {'post_id': 696, 'timestamp': Timestamp('2022-12-06 14:54:51+0000', tz='UTC'), 'polarity': 0.022}, {'post_id': 696, 'timestamp': Timestamp('2022-12-08 06:00:12+0000', tz='UTC'), 'polarity': -0.1281}, {'post_id': 693, 'timestamp': Timestamp('2022-12-13 19:23:50+0000', tz='UTC'), 'polarity': 0.8868}, {'post_id': 717, 'timestamp': Timestamp('2022-12-17 18:26:25+0000', tz='UTC'), 'polarity': 0.1441}, {'post_id': 706, 'timestamp': Timestamp('2023-01-08 16:01:38+0000', tz='UTC'), 'polarity': 0.8378}, {'post_id': 710, 'timestamp': Timestamp('2023-01-10 22:04:04+0000', tz='UTC'), 'polarity': -0.0315}, {'post_id': 627, 'timestamp': Timestamp('2023-01-14 21:10:38+0000', tz='UTC'), 'polarity': 0.5084}, {'post_id': 624, 'timestamp': Timestamp('2023-01-24 11:42:35+0000', tz='UTC'), 'polarity': 0.0991}, {'post_id': 633, 'timestamp': Timestamp('2023-02-07 09:45:07+0000', tz='UTC'), 'polarity': 0.7311}, {'post_id': 804, 'timestamp': Timestamp('2023-02-11 22:55:56+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 631, 'timestamp': Timestamp('2023-02-11 22:57:05+0000', tz='UTC'), 'polarity': 0.1747}, {'post_id': 626, 'timestamp': Timestamp('2023-02-12 12:19:48+0000', tz='UTC'), 'polarity': -0.1755}, {'post_id': 542, 'timestamp': Timestamp('2023-03-01 11:53:32+0000', tz='UTC'), 'polarity': 0.7616}, {'post_id': 548, 'timestamp': Timestamp('2023-03-01 11:53:48+0000', tz='UTC'), 'polarity': -0.0968}, {'post_id': 553, 'timestamp': Timestamp('2023-03-05 16:25:16+0000', tz='UTC'), 'polarity': -0.0917}, {'post_id': 545, 'timestamp': Timestamp('2023-03-06 07:03:53+0000', tz='UTC'), 'polarity': 0.0675}, {'post_id': 623, 'timestamp': Timestamp('2023-03-14 07:57:40+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 546, 'timestamp': Timestamp('2023-04-15 18:08:57+0000', tz='UTC'), 'polarity': 0.1324}, {'post_id': 628, 'timestamp': Timestamp('2023-04-17 09:26:28+0000', tz='UTC'), 'polarity': 0.9893}, {'post_id': 731, 'timestamp': Timestamp('2023-04-19 12:26:14+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 541, 'timestamp': Timestamp('2023-04-21 17:11:24+0000', tz='UTC'), 'polarity': 0.0553}, {'post_id': 555, 'timestamp': Timestamp('2023-04-24 14:52:05+0000', tz='UTC'), 'polarity': 0.4523}, {'post_id': 551, 'timestamp': Timestamp('2023-04-26 10:09:59+0000', tz='UTC'), 'polarity': 0.0333}, {'post_id': 618, 'timestamp': Timestamp('2023-04-27 19:34:50+0000', tz='UTC'), 'polarity': 0.0303}, {'post_id': 449, 'timestamp': Timestamp('2023-05-06 08:26:20+0000', tz='UTC'), 'polarity': 0.0442}, {'post_id': 449, 'timestamp': Timestamp('2023-05-06 13:38:31+0000', tz='UTC'), 'polarity': -0.7149}, {'post_id': 573, 'timestamp': Timestamp('2023-05-06 15:14:37+0000', tz='UTC'), 'polarity': 0.0463}, {'post_id': 537, 'timestamp': Timestamp('2023-05-08 06:23:19+0000', tz='UTC'), 'polarity': -0.1281}, {'post_id': 690, 'timestamp': Timestamp('2023-05-09 15:04:47+0000', tz='UTC'), 'polarity': -0.0449}, {'post_id': 448, 'timestamp': Timestamp('2023-05-14 20:18:12+0000', tz='UTC'), 'polarity': 0.6549}, {'post_id': 444, 'timestamp': Timestamp('2023-05-23 17:22:57+0000', tz='UTC'), 'polarity': 0.2609}, {'post_id': 629, 'timestamp': Timestamp('2023-05-24 13:10:42+0000', tz='UTC'), 'polarity': 0.0604}, {'post_id': 443, 'timestamp': Timestamp('2023-05-27 01:37:11+0000', tz='UTC'), 'polarity': 0.2606}, {'post_id': 447, 'timestamp': Timestamp('2023-06-01 01:10:32+0000', tz='UTC'), 'polarity': 0.5525}, {'post_id': 447, 'timestamp': Timestamp('2023-06-01 01:10:45+0000', tz='UTC'), 'polarity': 0.6549}, {'post_id': 446, 'timestamp': Timestamp('2023-06-01 09:08:23+0000', tz='UTC'), 'polarity': 0.6549}, {'post_id': 446, 'timestamp': Timestamp('2023-06-01 09:08:57+0000', tz='UTC'), 'polarity': 0.9597}, {'post_id': 478, 'timestamp': Timestamp('2023-06-07 21:09:56+0000', tz='UTC'), 'polarity': -0.0493}, {'post_id': 527, 'timestamp': Timestamp('2023-06-09 19:14:04+0000', tz='UTC'), 'polarity': 0.0675}]","a tuxedo jacket - a tuxedo jacket is a jacket that has a tuxedo style, but has a tuxedo style",,"jacket, hat",formal,casual outing,"jacket, hat, formal, casual-outing"
711,marineliketheocean,2022-10-27 19:57:01+00:00,0.141,neutral,"['london', 'streetstyle', 'style', 'street', 'swag', 'made', 'michael']","[{'post_id': 711, 'timestamp': Timestamp('2022-10-27 19:57:01+0000', tz='UTC'), 'polarity': 0.141}]","a tuxedo jacket - a tuxedo jacket is a jacket that has a tuxedo style, but has a tuxedo style",,"jacket, hat",formal,casual outing,"jacket, hat, formal, casual-outing"
711,mathiasdovalle,2022-10-27 15:51:53+00:00,0.9624,positive,"['london', 'streetstyle', 'style', 'street', 'swag', 'made', 'michael']","[{'post_id': 711, 'timestamp': Timestamp('2022-10-27 15:51:53+0000', tz='UTC'), 'polarity': 0.9624}]","a tuxedo jacket - a tuxedo jacket is a jacket that has a tuxedo style, but has a tuxedo style",,"jacket, hat",formal,casual outing,"jacket, hat, formal, casual-outing"
712,kokol1541,2023-03-18 12:13:14+00:00,-0.8388,negative,"['awards', 'armani', 'versace', 'prada', 'moschino', 'moments', 'th', 'academy', 'looks']","[{'post_id': 712, 'timestamp': Timestamp('2023-03-18 12:13:14+0000', tz='UTC'), 'polarity': -0.8388}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
