post_id,postUser,timestamp,likesCount,commentsCount,keywords_posts
644,prada,2023-05-26 10:10:33+00:00,53214,185,"['cannes', 'festival', 'premiere', 'prada', 'dress', 'scarlett', 'johansson', 'face', 'current', 'pradagalleria', 'collection']"
645,prabalgurung,2023-05-13 20:49:14+00:00,8756,34,"['gala', 'awards', 'runway', 'cofounder', 'board', 'member', 'weekend', 'goldgala']"
646,zendaya,2022-02-07 01:16:00+00:00,9660689,22249,"['interview', 'asked', 'rue', 'journey', 'season']"
647,spfw,2023-05-28 14:50:50+00:00,666,14,"['atenção', 'programação', 'de', 'hoje', 'último']"
648,zendaya,2022-02-16 20:08:32+00:00,12058900,24938,"['new', 'campaign', 'valentinorendezvous', 'ribbon']"
649,urbanoutfitters,2023-05-24 14:01:06+00:00,1917,2,"['every', 'mood', 'occassion', 'summer', 'online']"
650,milanfashionweek,2023-04-21 08:08:17+00:00,4130,18,"['milan', 'presents', 'latest', 'additions', 'objets', 'nomades', 'collection']"
651,watchingnewyork,2023-05-07 12:19:24+00:00,45642,219,"['fashion', 'style', 'streetstyle', 'may', 'archives', 'nothing', 'street', 'newyorkcity style', 'style streetstyle', 'streetstyle vintage', 'vintage thrift', 'vintage']"
652,zendaya,2022-02-15 05:20:25+00:00,13825519,19950,['no_hashtag']
653,urbanoutfitters,2023-05-23 14:01:30+00:00,4765,22,"['enjoying', 'weather', 'uo', 'uocommunity', 'camera with flash']"
654,leeoliveira,2023-02-18 17:23:50+00:00,801,15,"['streetsatnyfw', 'gift', 'keeps', 'giving', 'spotted']"
655,leeoliveira,2023-03-17 22:15:20+00:00,441,27,"['trend', 'style', 'one', 'street', 'photography']"
656,parisiensinparis,2023-03-18 15:04:35+00:00,4261,3,"['parisfashionweek', 'pfw', 'paris', 'style', 'fashion', 'cosy', 'morning', 'ride', 'shotoniphoneparisparisianparisieneffortlessstyleeffortlesschicnaturalfashiondenimdenimmaniaparisianstyleleparisienlaparisiennemajeparisfashionweekpfw', 'shotoniphone', 'natural fashion', 'style effortlesschic', 'fashion denim', 'effortless style']"
657,wheresmydriver,2023-04-16 14:55:30+00:00,116,5,"['revolve', 'threw', 'party', 'coachellaeven', 'lewis']"
658,spfw,2023-05-27 17:47:02+00:00,3097,52,"['quantos', 'eus', 'cabem', 'dentro', 'da']"
659,urbanoutfitters,2023-05-30 21:01:33+00:00,1392,2,"['wear', 'done', 'new', 'graphic', 'tees', 'polos']"
660,spfw,2023-05-27 21:53:58+00:00,3555,35,"['rafa', 'silvério', 'fez', 'seu', 'primeiro']"
661,urbanoutfitters,2023-05-25 19:29:00+00:00,1873,12,"['youre', 'ready', 'summer', 'uocommunity', 'camera with flash']"
662,versace,2023-05-02 20:08:07+00:00,218237,430,"['gala', 'metgala', 'versace', 'chanel', 'donatella', 'versaces', 'custom', 'atelier']"
663,spfw,2023-05-27 12:00:00+00:00,14184,102,"['planta', 'que', 'cresce', 'em', 'roupa']"
664,prada,2023-05-26 08:15:05+00:00,12476,34,"['cannes', 'festival', 'prada', 'dress', 'storm', 'reid', 'daryl', 'mccormack', 'shirt']"
665,spfw,2023-05-27 11:00:00+00:00,1864,26,"['programação', 'de', 'hoje', 'acompanhe', 'tudo']"
666,spfw,2023-05-27 20:50:35+00:00,10073,97,"['fez', 'um', 'desfile', 'lindo', 'em']"
667,versace,2023-05-02 11:00:07+00:00,938672,1642,"['gala', 'metgala', 'versace', 'chanel', 'anne', 'hathaways', 'custom', 'atelier']"
668,whowhatwear,2023-05-26 17:55:50+00:00,22745,35,"['fashion', 'trend', 'small', 'buy', 'big', 'impact', 'look']"
669,versace,2023-04-29 08:00:00+00:00,123446,360,"['versace', 'eyewear', 'springsummer', 'versacecom', 'via']"
670,parisiensinparis,2023-03-24 09:39:46+00:00,11907,45,"['parisfashionweek', 'pfw', 'paris', 'chic', 'trend', 'also', 'shearling', 'cognac', 'fashion denim', 'effortless style', 'natural fashion', 'style effortlesschic', 'style']"
671,whowhatwear,2023-05-24 17:30:11+00:00,12214,54,"['chanel', 'one', 'thing', 'connects', 'ever', 'fathers']"
672,whowhatwear,2023-05-24 16:01:39+00:00,34533,104,"['chanel', 'different', 'social', 'media', 'era', 'back']"
673,watchingnewyork,2023-04-26 12:16:15+00:00,34589,279,"['fashion', 'style', 'streetstyle', 'streets', 'heating', 'recent', 'favorites', 'streetfashion', 'fashion street', 'streetfashion fashion', 'style streetstyle', 'streetstyle vintage', 'vintage thrift']"
674,datewithversace,2023-05-19 08:28:03+00:00,2886,9,"['cannes', 'dress', 'shines', 'wearing', 'atelierversace', 'springsummer']"
675,watchingnewyork,2023-04-23 13:31:58+00:00,36308,137,"['fashion', 'style', 'streetstyle', 'april', 'archives', 'streetfashion', 'street', 'fashion street', 'streetfashion fashion', 'newyorkcity style', 'style streetstyle', 'streetstyle vintage']"
676,whowhatwear,2023-05-24 02:24:20+00:00,16271,107,"['runway', 'rip', 'overfilled', 'perfectly', 'arched', 'instagram', 'look']"
677,watchingnewyork,2023-04-19 12:26:45+00:00,32624,287,"['fashion', 'style', 'streetstyle', 'hot', 'cold', 'recent', 'top', 'shots', 'fashion street', 'streetfashion fashion', 'style streetstyle', 'vintage thrift', 'newyorkcity style']"
678,watchingnewyork,2023-04-12 12:18:00+00:00,30136,160,"['fashion', 'style', 'streetstyle', 'favorite', 'trios', 'winter', 'streetfashion', 'fashion street', 'streetfashion fashion', 'streetstyle vintage', 'style streetstyle', 'vintage thrift']"
679,nyfw,2023-05-02 02:12:09+00:00,18767,70,"['metgala', 'metgala.', 'wear', 'showstopping', 'janellemonae', 'teyannataylor', 'oliviarodrigo', 'bellaramsey']"
680,watchingnewyork,2023-04-07 12:36:19+00:00,32320,159,"['wear', 'fashion', 'style', 'streetstyle', 'friday', 'something', 'great', 'nice', 'fashion street', 'streetfashion fashion', 'vintage thrift', 'streetstyle vintage', 'style streetstyle']"
681,zendaya,2022-01-09 23:17:34+00:00,9229231,20272,"['reminder', 'tonight…', 'no_hashtag']"
682,adidasfootball,2023-05-23 11:59:21+00:00,331719,649,"['adidas', 'prada', 'two', 'iconic', 'brands', 'three', 'boots']"
683,zendaya,2022-01-13 19:47:35+00:00,4861471,4847,"['news', 'breaks', 'heart', 'speak', 'us']"
684,watchingnewyork,2023-04-09 12:30:00+00:00,26252,174,"['fashion', 'style', 'streetstyle', 'easter', 'colors', 'today', 'hope', 'find', 'fashion street', 'streetfashion fashion', 'streetstyle vintage', 'style streetstyle', 'vintage thrift']"
685,nyfw,2023-05-04 16:02:21+00:00,1188,17,"['archive', 'browsing', 'nostalgia', 'full', 'swing', 'collection']"
686,whowhatwear,2023-05-24 19:38:14+00:00,97585,246,"['chanel', 'define', 'boundaries', 'family', 'work', 'may']"
687,nyfw,2023-05-02 15:00:02+00:00,1432,14,"['metgala', 'metgala.', 'fashionalliance', 'designers', 'come', 'play', 'years']"
688,nyfw,2023-05-01 22:53:25+00:00,13725,61,"['metgala', 'metgala.', 'wear', 'showstopping', 'ritaora', 'quintabrunson', 'anokyai', 'quannahchasinghorse']"
689,fashionweek,2023-05-02 02:04:42+00:00,33947,309,"['metgala', 'metgala.', 'star', 'walkin', 'creative', 'direction', 'lilnasx']"
690,facehunter,2023-01-10 15:21:34+00:00,688,15,"['chic', 'streetstyle', 'casa', 'danielburen', 'sofia', 'une']"
691,urbanoutfitters,2023-05-25 00:26:46+00:00,1820,18,"['take', 'us', 'someplace', 'nice', 'tonight']"
692,parisfashionweek,2023-03-06 20:02:00+00:00,16633,77,"['pfw', 'pfw!', 'paris', 'fashion', 'continues', 'cover', 'shows', 'womenswear', 'paris fashion', 'fashion week']"
693,facehunter,2022-12-12 09:39:08+00:00,2168,43,"['streetstyle', 'style', 'geneva', 'financial', 'hub', 'worldwide', 'center']"
694,nyfw,2023-05-03 22:12:17+00:00,1248,14,"['metgala', 'metgala.', 'dazzling', 'duo', 'mindykhaling', 'stuns', 'simkhai']"
695,urbanoutfitters,2023-05-21 23:29:44+00:00,2003,15,"['seasons', 'top', 'players', 'new', 'sports']"
696,facehunter,2022-12-06 14:50:57+00:00,236,10,"['continuing', 'exploration', 'innovation', 'creativity', 'celebrate']"
697,prada,2023-06-04 12:00:11+00:00,21109,79,"['prada', 'patterns', 'stand', 'summer', 'rethought', 'reiterated']"
698,versace,2023-05-02 15:41:10+00:00,27456,81,"['gala', 'metgala', 'versace', 'simu', 'lius', 'custom', 'atelier']"
699,milanfashionweek,2023-03-13 10:22:19+00:00,2367,16,"['armani', 'versace', 'gucci', 'valentino', 'fendi', 'oscars', 'night', 'moments', 'looks', 'italian']"
700,milanfashionweek,2023-03-21 08:26:47+00:00,1672,25,"['show', 'milan', 'fashion', 'camera', 'nazionale', 'della', 'moda', 'italiana']"
701,milanfashionweek,2023-03-06 11:44:59+00:00,4900,43,"['show', 'valentino', 'fashion', 'presents', 'fallwinter', 'collection', 'creative', 'director', 'fallwinter collection']"
702,milanfashionweek,2023-03-09 10:42:39+00:00,3541,26,"['mfw', 'streets', 'shot']"
703,milanfashionweek,2023-03-10 15:48:10+00:00,10701,66,"['show', 'versace', 'unveils', 'new', 'versacefw', 'los', 'angeles']"
704,facehunter,2022-11-28 13:08:55+00:00,245,6,"['celebrate', 'latest', 'limited', 'edition', 'finest']"
705,nyfw,2023-05-08 21:22:17+00:00,1014,16,"['nyfw', 'gala', 'happy', 'aapiheritagemonth', 'designers', 'represented']"
706,facehunter,2023-01-06 15:15:01+00:00,1854,32,"['casablanca', 'one', 'important', 'architectural', 'laboratories', 'model']"
707,taylorswift,2022-12-12 20:01:33+00:00,3278330,0,"['honor', 'speaking', 'martin', 'mcdonagh', 'brilliant']"
708,facehunter,2022-10-22 11:45:04+00:00,1064,32,"['london', 'streetstyle', 'fashion', 'style', 'first', 'time', 'postbrexit', 'capturing']"
709,leeoliveira,2023-01-11 11:00:08+00:00,218,9,"['milan', 'piazza', 'carlo', 'stuparich', 'no_hashtag']"
710,facehunter,2023-01-08 16:25:17+00:00,622,8,"['streetstyle', 'casablanca', 'mohammed', 'karim', 'owns', 'clothing']"
711,facehunter,2022-10-26 08:00:41+00:00,1082,35,"['london', 'streetstyle', 'style', 'street', 'swag', 'made', 'michael']"
712,milanfashionweek,2023-03-13 09:36:02+00:00,3281,31,"['awards', 'armani', 'versace', 'prada', 'moschino', 'moments', 'th', 'academy', 'looks']"
713,milanfashionweek,2023-03-20 10:51:38+00:00,3513,31,"['mfw', 'monday', 'mood', 'another', 'round', 'streets']"
714,milanfashionweek,2023-04-18 13:32:15+00:00,1142,11,"['occasion', 'milano', 'moda', 'design', 'milandesignweek', 'home collection', 'collection']"
715,facehunter,2022-11-25 10:44:15+00:00,537,8,"['nantes', 'arbre', 'basket', 'quite', 'clever']"
716,parisiensinparis,2023-03-31 06:55:30+00:00,7182,17,"['parisfashionweek', 'pfw', 'paris', 'style', 'fashion', 'parisienne', 'shotoniphoneparisparisianparisieneffortlessstyleeffortlesschicnaturalfashiondenimdenimmaniaparisianstyleleparisienlaparisienneparisfashionweekpfw', 'shotoniphone', 'parisian', 'natural fashion', 'style effortlesschic', 'fashion denim', 'effortless style']"
717,facehunter,2022-12-04 09:37:23+00:00,1880,22,"['streetstyle', 'style', 'berlin', 'die', 'poesie', 'grauer', 'tage']"
718,watchingnewyork,2023-05-03 12:15:11+00:00,27608,193,"['fashion', 'style', 'streetstyle', 'recent', 'top', 'shots', 'streetfashion', 'fashion street', 'streetfashion fashion', 'vintage thrift', 'newyorkcity style', 'streetstyle vintage']"
719,adidasfootball,2023-05-25 08:42:47+00:00,166938,271,"['adidas', 'prada', 'celebrate', 'fundamentals', 'respective', 'dnas', 'performance']"
720,taylorswift,2022-10-21 12:06:44+00:00,3556687,0,"['antihero', 'video', 'wrote', 'directed', 'watch']"
721,taylorswift,2022-10-21 04:01:01+00:00,4668966,0,"['midnights', 'wild', 'ride', 'album', 'happier']"
722,taylorswift,2022-11-01 12:21:58+00:00,5977526,0,"['enchanted', 'announce', 'next', 'tour', 'taylor']"
723,versace,2023-05-09 15:00:08+00:00,72969,197,"['versace', 'dress', 'atelier', 'springsummer', 'look', 'column', 'skirt']"
724,taylorswift,2022-10-21 07:01:32+00:00,5084480,0,"['surprise', 'think', 'midnights', 'complete', 'concept']"
725,dudalina,2023-05-16 22:00:10+00:00,167,3,"['na', 'duda', 'acreditamos', 'que', 'moda']"
726,taylorswift,2022-10-25 04:08:33+00:00,3977768,0,"['glamour', 'bejeweled', 'video', 'directed', 'tired', 'tacky']"
727,dudalina,2023-05-17 16:56:54+00:00,321,13,"['há', 'mais', 'de', 'seis', 'décadas']"
728,facehunter,2022-11-15 15:14:39+00:00,326,7,"['show', 'style', 'back', 'dimensiondefying', 'collaboration', 'renowned', 'scotch']"
729,prabalgurung,2023-05-12 05:00:28+00:00,3114,4,"['gala\u2060', 'draped', 'perfection\u2060', 'wears', 'atelier', 'prabal']"
730,prabalgurung,2023-05-12 03:55:56+00:00,319,4,"['gala\u2060', 'iridescent', 'isha', 'wears', 'atelier', 'prabal', 'draped skirt', 'skirt halter']"
731,facehunter,2023-01-25 09:17:32+00:00,1075,84,"['ⴷⴷⴰⵅⵍⴰ', 'dakhla', 'atlantic', 'meets', 'sahara']"
732,prabalgurung,2023-05-12 03:56:25+00:00,242,4,"['gala\u2060', 'iridescent', 'isha', 'wears', 'atelier', 'prabal', 'draped skirt', 'skirt halter']"
733,prabalgurung,2023-05-12 12:50:18+00:00,305,3,"['gala', 'memorable', 'evening', 'met', 'alongside']"
734,prabalgurung,2023-05-12 03:56:10+00:00,200,3,"['gala\u2060', 'iridescent', 'isha', 'wears', 'atelier', 'prabal', 'draped skirt', 'skirt halter']"
735,prabalgurung,2023-05-12 12:30:17+00:00,1922,6,"['gala', 'memorable', 'evening', 'met', 'alongside']"
736,prabalgurung,2023-05-12 04:40:18+00:00,1121,4,"['gala\u2060', 'mignight', 'beauty', 'wears', 'atelier', 'prabal', 'skirt halter', 'draped skirt']"
737,prabalgurung,2023-05-12 12:20:19+00:00,214,1,"['gala', 'memorable', 'evening', 'met', 'alongside']"
738,prabalgurung,2023-05-12 12:10:13+00:00,218,0,"['gala', 'memorable', 'evening', 'met', 'alongside']"
739,prabalgurung,2023-05-12 12:00:52+00:00,820,3,"['gala', 'memorable', 'evening', 'met', 'alongside']"
740,prabalgurung,2023-05-12 06:00:34+00:00,812,1,"['gala\u2060', 'glowing', 'glamorous\u2060', 'wears', 'atelier', 'prabal']"
741,imgfocus,2023-05-01 19:13:41+00:00,786,14,"['show', 'april', 'th', 'produced', 'imgfocus', 'collection']"
742,nyfw,2023-04-19 17:21:29+00:00,1088,15,"['mean', 'say', 'want', 'flowers', 'rodarte']"
743,watchingnewyork,2023-03-21 12:36:39+00:00,31962,167,"['fashion', 'style', 'streetstyle', 'monday', 'honor', 'roll', 'streetfashion', 'fashion street', 'streetfashion fashion', 'style streetstyle', 'streetstyle vintage', 'vintage thrift']"
744,prabalgurung,2023-05-12 12:40:16+00:00,294,0,"['gala', 'memorable', 'evening', 'met', 'alongside']"
745,urbanoutfitters,2023-05-26 14:01:03+00:00,1391,2,"['online', 'new', 'outdoorready', 'staples', 'link']"
746,nyfw,2023-04-24 16:33:07+00:00,1915,16,"['casual', 'slay', 'front', 'row', 'christiancowan']"
747,watchingnewyork,2023-04-03 12:42:16+00:00,31287,243,"['fashion', 'style', 'streetstyle', 'job', 'fully', 'reliant', 'people', 'new', 'fashion street', 'streetfashion fashion', 'streetstyle vintage', 'vintage thrift', 'style streetstyle']"
748,fashionweek,2023-04-21 16:06:51+00:00,6170,54,"['milan', 'fly', 'like', 'bird', 'new', 'york']"
749,watchingnewyork,2023-03-17 12:58:01+00:00,64286,218,"['fashion', 'style', 'streetstyle', 'shades', 'green', 'today', 'happy', 'st', 'fashion street', 'streetfashion fashion', 'style streetstyle', 'vintage thrift', 'streetstyle vintage']"
750,nyfw,2023-05-02 01:47:15+00:00,1895,5,"['metgala', 'metgala.', 'wear', 'looks', 'kekepalmer', 'lalaanthony', 'sergiohudson']"
751,nyfw,2023-04-25 15:48:49+00:00,866,13,"['fashion', 'rushing', 'house', 'make', 'elenavelez']"
752,oldprada,2021-04-13 18:38:42+00:00,492,3,"['fw', 'ssaw', 'magazine', 'aw', 'frederik']"
753,datewithversace,2023-05-18 11:02:30+00:00,9782,26,"['premiere', 'versacefw', 'theferragnezlaserie', 'season', 'ferragnez']"
754,whowhatwear,2023-05-23 00:07:50+00:00,3504,12,"['things', 'would', 'looks', 'closet', 'happy']"
755,oldprada,2021-04-13 18:39:02+00:00,294,0,"['fw', 'ssaw', 'magazine', 'aw', 'frederik']"
756,facehunter,2022-10-16 15:20:10+00:00,965,31,"['curonianspit', 'miraculous', 'kmlong', 'sand', 'dune']"
757,oldprada,2021-05-06 20:46:47+00:00,2144,28,"['accessories', 'ss', 'oldprada', 'miuccialover', 'stillobsessed', 'colors']"
758,oldprada,2021-03-10 17:11:28+00:00,544,3,"['accessories', 'fw', 'oldprada', 'miuccialover', 'itsallinthedetails']"
759,whowhatwear,2023-05-23 19:32:37+00:00,7542,36,"['cannes', 'gala', 'cannesfilmfestival', 'chanel', 'couture', 'met', 'super', 'bowl']"
760,facehunter,2022-10-11 14:29:21+00:00,772,3,"['style', 'accra', 'postindependence', 'architecture', 'ghana', 'gained']"
761,oldprada,2021-05-06 20:47:40+00:00,1147,13,"['accessories', 'ss', 'oldprada', 'miuccialover', 'stillobsessed', 'colors']"
762,oldprada,2021-05-06 20:47:15+00:00,1502,15,"['accessories', 'ss', 'oldprada', 'miuccialover', 'stillobsessed', 'colors']"
763,oldprada,2021-03-10 17:11:36+00:00,801,5,"['accessories', 'fw', 'oldprada', 'miuccialover', 'itsallinthedetails']"
764,dudalina,2023-05-02 20:00:10+00:00,667,9,"['se', 'sua', 'mãe', 'ama', 'camisas']"
765,oldprada,2021-04-13 18:39:13+00:00,575,2,"['fw', 'ssaw', 'magazine', 'aw', 'frederik']"
766,datewithversace,2023-05-17 10:33:38+00:00,21955,42,"['versace', 'anne', 'atelier', 'bulgari', 'venice']"
767,datewithversace,2023-05-17 10:57:54+00:00,15118,43,"['versace', 'icon', 'attended', 'event', 'mediterranea', 'jewelry', 'collection']"
768,milanfashionweek,2023-02-28 10:51:32+00:00,2255,15,"['mfw', 'unveiled', 'new', 'collection', 'fallwinter', 'digital']"
769,watchingnewyork,2023-03-15 12:20:32+00:00,26962,179,"['fashion', 'style', 'streetstyle', 'recent', 'favorites', 'streetfashion', 'street', 'fashion street', 'streetfashion fashion', 'streetstyle vintage', 'vintage thrift', 'style streetstyle']"
770,datewithversace,2023-05-13 11:05:24+00:00,2913,26,"['show', 'versace', 'tanya', 'dziahileva', 'years', 'old', 'opened']"
771,watchingnewyork,2023-04-21 12:35:16+00:00,56076,261,"['fashion', 'style', 'streetstyle', 'let', 'go', 'sports', 'love', 'seeing', 'fashion street', 'streetfashion fashion', 'style streetstyle', 'streetstyle vintage', 'vintage thrift']"
772,dudalina,2023-04-27 17:00:12+00:00,1174,29,"['neste', 'dia', 'das', 'mães', 'duda']"
773,prabalgurung,2023-05-12 03:55:19+00:00,148,3,"['gala\u2060', 'iridescent', 'isha', 'wears', 'atelier', 'prabal', 'draped skirt', 'skirt halter']"
774,dudalina,2023-04-27 20:00:10+00:00,5975,234,"['uma', 'nova', 'coleção', 'cápsula', 'de']"
775,nyfw,2023-04-14 22:14:05+00:00,3129,22,"['honors', 'ss', 'bridal', 'bespoke', 'collections']"
776,dudalina,2023-05-04 20:00:09+00:00,713,9,"['amor', 'por', 'camisas', 'atravessa', 'gerações']"
777,whowhatwear,2023-05-26 01:23:16+00:00,19928,36,"['im', 'sending', 'way', 'text', 'wwwtb']"
778,dudalina,2023-05-12 21:00:12+00:00,172,3,"['para', 'surpreender', 'aquela', 'que', 'compartilha']"
779,versace,2023-04-23 15:00:11+00:00,29546,233,"['versace', 'home', 'salone', 'del', 'mobile']"
780,dudalina,2023-05-07 20:00:08+00:00,501,13,"['maioria', 'das', 'relações', 'de', 'afeto']"
781,dudalina,2023-05-09 20:00:10+00:00,307,21,"['presente', 'perfeito', 'para', 'realçar', 'os']"
782,nyfw,2023-04-27 16:37:27+00:00,901,18,"['show', 'runway', 'style', 'street', 'outside', 'proenzaschoulers', 'rtw']"
783,wheresmydriver,2023-03-06 22:39:08+00:00,40,1,"['show', 'streetstyle', 'fashion', 'mix', 'paparazzi', 'flash—well', 'disaster']"
784,wheresmydriver,2023-03-05 12:48:04+00:00,99,3,"['show', 'hermes', 'paris', 'streetstyle', 'questions', 'yesterday']"
785,wheresmydriver,2023-03-04 08:17:06+00:00,43,0,"['paris', 'streetstyle', 'giambatistavalli', 'yesterday', 'mam']"
786,taylorswift,2022-08-29 04:00:16+00:00,8194287,0,"['midnights', 'stories', 'sleepless', 'nights', 'scattered']"
787,wheresmydriver,2023-03-03 09:08:46+00:00,180,7,"['show', 'givenchy', 'paris', 'fashion', 'totally', 'agree', 'model', 'post', 'saw']"
788,watchingnewyork,2023-03-31 12:04:57+00:00,37253,285,"['fashion', 'style', 'streetstyle', 'recent', 'top', 'shots', 'streetfashion', 'fashion street', 'streetfashion fashion', 'streetstyle vintage', 'vintage thrift', 'newyorkcity style']"
789,wheresmydriver,2023-03-06 06:57:41+00:00,37,0,"['paris', 'streetstyle', 'lanvin', 'yesterday', 'cat', 'pencil', 'bag']"
790,dudalina,2023-05-10 21:00:10+00:00,282,13,"['desde', 'cedo', 'elas', 'nos', 'inspiram']"
791,wheresmydriver,2023-03-01 23:16:40+00:00,47,0,"['paris', 'streetstyle', 'situation', 'pacorabanne', 'afternoon', 'camillacoelho']"
792,wheresmydriver,2023-02-28 21:01:08+00:00,55,1,"['show', 'dior', 'paris', 'streetstyle', 'saw', 'afternoon']"
793,wheresmydriver,2023-02-28 22:32:50+00:00,141,1,"['show', 'ysl', 'paris', 'fashion', 'streetstyle', 'interesting', 'person', 'shot', 'today', 'wasnt', 'jeans', 'sunglasses', 'shirt', 'bag']"
794,watchingnewyork,2023-03-24 12:13:13+00:00,61069,274,"['fashion', 'style', 'streetstyle', 'stop', 'wearing', 'black', 'make', 'darker', 'fashion street', 'streetfashion fashion', 'streetstyle vintage', 'vintage thrift', 'style streetstyle']"
795,wheresmydriver,2023-02-23 08:30:11+00:00,36,1,"['show', 'streetstyle', 'selects', 'iceberg', 'kicked']"
796,wheresmydriver,2023-02-23 20:45:46+00:00,123,0,"['show', 'prada', 'milan', 'streetyle', 'today']"
797,wheresmydriver,2023-02-26 10:48:18+00:00,49,2,"['show', 'milan', 'posing', 'dolce', 'gabbana', 'guests', 'models']"
798,wheresmydriver,2023-02-28 21:21:27+00:00,95,2,"['dior', 'diverse', 'guest', 'model', 'beauty', 'looks']"
799,wheresmydriver,2023-02-25 07:16:27+00:00,54,1,"['show', 'mfw', 'gucci', 'milan', 'streetstyle', 'scene']"
800,wheresmydriver,2023-02-24 21:48:34+00:00,41,0,"['show', 'milan', 'streetstyle', 'tods', 'beautiful']"
801,watchingnewyork,2023-04-16 13:02:18+00:00,20110,103,"['fashion', 'style', 'streetstyle', 'april', 'archives', 'streetfashion', 'street', 'fashion street', 'streetfashion fashion', 'newyorkcity style', 'style streetstyle', 'streetstyle vintage']"
802,wheresmydriver,2023-02-24 23:02:23+00:00,47,1,"['show', 'milan', 'streetstyle', 'today', 'sportmax']"
803,wheresmydriver,2023-02-25 21:44:07+00:00,466,8,"['show', 'milan', 'streetstyle', 'notes', 'bally', 'shorts', 'shirt']"
804,facehunter,2023-02-04 15:38:32+00:00,1129,26,"['architecture', 'nouakchott', 'capital', 'mauritania', 'saharanmodernism']"
805,wheresmydriver,2022-12-09 18:09:32+00:00,96,1,"['show', 'celine', 'celines', 'winter', 'held', 'last', 'jacket']"
806,oldprada,2021-02-11 23:39:45+00:00,900,9,"['show', 'runway', 'prada', 'style', 'ss', 'oldprada', 'miuccialover', 'mens']"
807,watchingnewyork,2023-04-14 12:05:03+00:00,49334,185,"['fashion', 'style', 'streetstyle', 'recent', 'favorites', 'streetfashion', 'street', 'fashion street', 'streetfashion fashion', 'streetstyle vintage', 'vintage thrift', 'style streetstyle']"
808,wheresmydriver,2023-01-29 20:41:19+00:00,39,0,"['nadyatolokonnikova', 'founder', 'pussyriot', 'photographed', 'jeffreydeitch']"
809,datewithversace,2023-05-09 17:29:49+00:00,4801,124,"['versace', 'fashion', 'years', 'ago', 'created', 'date']"
810,oldprada,2021-02-11 23:40:02+00:00,710,7,"['prada', 'ss', 'oldprada', 'miuccialover', 'mens']"
811,oldprada,2021-01-08 17:15:10+00:00,453,2,"['prada', 'style', 'fashion', 'fw', 'vogue', 'italia', 'oct', 'non', 'fashion vintageprada']"
812,oldprada,2021-01-14 22:33:30+00:00,248,3,"['prada', 'fashion', 'ss', 'vogue', 'italia', 'mar', 'glow', 'fashion vintageprada']"
813,wheresmydriver,2023-03-03 21:54:32+00:00,57,1,"['show', 'paris', 'streetstyle', 'influencers', 'editors', 'models', 'way', 'work']"
814,oldprada,2021-02-11 23:36:34+00:00,1561,26,"['show', 'runway', 'prada', 'style', 'ss', 'oldprada', 'miuccialover', 'mens']"
815,oldprada,2021-01-08 17:15:02+00:00,423,3,"['prada', 'style', 'fashion', 'fw', 'vogue', 'italia', 'oct', 'non', 'fashion vintageprada']"
816,oldprada,2021-01-08 17:14:51+00:00,575,3,"['prada', 'style', 'fashion', 'fw', 'vogue', 'italia', 'oct', 'non', 'fashion vintageprada']"
817,prabalgurung,2023-05-12 03:55:35+00:00,132,3,"['gala\u2060', 'iridescent', 'isha', 'wears', 'atelier', 'prabal', 'draped skirt', 'skirt halter']"
818,oldprada,2021-01-14 22:33:04+00:00,267,2,"['prada', 'fashion', 'ss', 'vogue', 'italia', 'mar', 'glow', 'fashion vintageprada']"
819,oldprada,2021-01-14 22:33:14+00:00,238,2,"['prada', 'fashion', 'ss', 'vogue', 'italia', 'mar', 'glow', 'fashion vintageprada']"
820,wheresmydriver,2023-03-02 19:11:00+00:00,35,0,"['pfw', 'offwhite', 'streetstyle', 'something', 'today']"
821,zendaya,2022-02-21 01:08:13+00:00,8761243,9924,"['baby', 'rexi…second', 'last', 'episode', 'tonight']"
822,oldprada,2021-01-03 17:37:20+00:00,644,2,"['prada', 'fashion', 'fw', 'vogue', 'italia', 'sep', 'posa', 'fashion vintageprada']"
823,oldprada,2021-01-03 17:37:09+00:00,269,1,"['prada', 'fashion', 'fw', 'vogue', 'italia', 'sep', 'posa', 'fashion vintageprada']"
824,watchingnewyork,2023-03-27 12:03:00+00:00,37544,219,"['fashion', 'style', 'streetstyle', 'recent', 'top', 'shots', 'streetfashion', 'fashion street', 'streetfashion fashion', 'streetstyle vintage', 'vintage thrift', 'newyorkcity style']"
825,watchingnewyork,2023-03-26 13:09:09+00:00,92098,377,"['fashion', 'style', 'streetstyle', 'party', 'back', 'favorite', 'looks', 'behind', 'fashion street', 'streetfashion fashion', 'style streetstyle', 'streetstyle vintage', 'newyorkcity style']"
826,datewithversace,2023-05-18 10:56:17+00:00,3362,6,"['dua', 'lipa', 'la', 'vacanza', 'first', 'collection available', 'collection']"
827,dudalina,2023-05-11 20:19:02+00:00,1515,19,"['clássica', 'camisa', 'branca', 'sempre', 'uma']"
