post_id,commentUser,timestamp,comments,likes,clean_comments,tokens,polarity,sentiment,tfidf_keywords,preferences,emoji_present
713,tanmayaboutiques,2023-03-25 13:37:51+00:00,Nice designs:red_heart:️:red_heart:️,1.0,nice designsred_heartred_heart,"['nice', 'designsred_heartred_heart']",0.7856,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
713,leleberlin,2023-03-24 14:23:11+00:00,:white_heart::white_heart::white_heart::white_heart:,0.0,white_heartwhite_heartwhite_heartwhite_heart,['white_heartwhite_heartwhite_heartwhite_heart'],0.2146,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
713,milanesionfilm,2023-03-22 22:20:47+00:00,The one with the doggo:smiling_face_with_heart-eyes: both slaying,0.0,the one with the doggosmiling_face_with_hearteyes both slaying,"['one', 'doggosmiling_face_with_hearteyes', 'slaying']",0.7697,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
713,tiagoamaralok,2023-03-21 16:01:28+00:00,"I think your content is great, send me a message to exchange work ideas! Thanks :folded_hands:",0.0,i think your content is great send me a message to exchange work ideas thanks folded_hands,"['think', 'content', 'great', 'send', 'message', 'exchange', 'work', 'idea', 'thanks', 'folded_hands']",0.985,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['your content', 'send']",[]
713,claytn__,2023-03-21 15:15:54+00:00,:fire::fire:,0.0,firefire fire fire,"['firefire', 'fire', 'fire']",0.0169,neutral,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],['fire']
713,safebet_manifatture,2023-03-21 08:59:03+00:00,:red_heart:️,0.0,red_heart,['red_heart'],0.1033,neutral,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
713,agnieszkamosu,2023-03-21 03:27:20+00:00,:sparkling_heart::growing_heart::sparkling_heart:,0.0,sparkling_heartgrowing_heartsparkling_heart,['sparkling_heartgrowing_heartsparkling_heart'],0.3546,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
713,ladyyfrancesca,2023-03-21 03:01:17+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0,smiling_face_with_hearteyessmiling_face_with_hearteyes,['smiling_face_with_hearteyessmiling_face_with_hearteyes'],0.2628,neutral,"['smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
714,wadi_rum_red_sand_camp,2023-04-20 23:31:26+00:00,:smiling_face_with_heart-eyes:,0.0,smiling_face_with_hearteyes,['smiling_face_with_hearteyes'],0.6461,positive,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
714,luxbottlelight,2023-04-20 08:33:08+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0,smiling_face_with_hearteyessmiling_face_with_hearteyes,['smiling_face_with_hearteyessmiling_face_with_hearteyes'],0.2628,neutral,"['smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
714,shennigan_nyc,2023-04-19 02:17:18+00:00,:red_heart:️:white_heart::blue_heart::yellow_heart::black_heart::orange_heart::brown_heart::purple_heart::green_heart::sparkling_heart:,0.0,red_heartwhite_heartblue_heartyellow_heartblack_heartorange_heartbrown_heartpurple_heartgreen_heartsparkling_heart,['red_heartwhite_heartblue_heartyellow_heartblack_heartorange_heartbrown_heartpurple_heartgreen_heartsparkling_heart'],0.2902,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
714,aesteticamakeup,2023-04-19 01:27:28+00:00,:smiling_face_with_heart-eyes:,0.0,smiling_face_with_hearteyes,['smiling_face_with_hearteyes'],0.6461,positive,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
714,elenadoct,2023-04-18 19:29:01+00:00,Adoro DG :red_heart:️,0.0,adoro dg red_heart,"['adoro', 'dg', 'red_heart']",0.1108,neutral,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
714,florida.mehmeti79,2023-04-18 17:14:11+00:00,Castello di Messina Torino @andre.gal99,1.0,castello di messina torino andregal,"['castello', 'di', 'messina', 'torino', 'andregal']",-0.0386,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
714,trendylingua,2023-04-18 15:40:01+00:00,:face_with_open_mouth::face_with_open_mouth::face_with_open_mouth:,0.0,face_with_open_mouthface_with_open_mouthface_with_open_mouth,['face_with_open_mouthface_with_open_mouthface_with_open_mouth'],-0.0957,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
714,andre.gal99,2023-04-18 14:56:32+00:00,@milanfashionweek dove si può vedere?,0.0,milanfashionweek dove si può vedere,"['milanfashionweek', 'dove', 'si', 'può', 'vedere']",-0.0163,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
714,ali.pakniyyat,2023-04-18 13:39:23+00:00,Wonderful design :smiling_face_with_heart-eyes:,1.0,wonderful design smiling_face_with_hearteyes,"['wonderful', 'design', 'smiling_face_with_hearteyes']",0.9249,positive,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",['design'],[]
715,theconfusedarab,2022-11-27 09:46:14+00:00,C’est chez moi!,1.0,cest chez moi,"['cest', 'chez', 'moi']",-0.0043,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
715,biljana_27,2022-11-25 17:34:01+00:00,@hlijaaa :check_mark_button:,2.0,hlijaaa check_mark_button,"['hlijaaa', 'check_mark_button']",-0.101,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
715,enya_lifelover,2022-11-25 17:01:40+00:00,:raising_hands: great! This is real differenciation:smiling_face_with_heart-eyes: #equalchancesforeveryone,1.0,raising_hands great this is real differenciationsmiling_face_with_hearteyes equalchancesforeveryone,"['raising_hands', 'great', 'real', 'differenciationsmiling_face_with_hearteyes', 'equalchancesforeveryone']",0.9096,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",['this'],[]
715,carolina.d.botelho,2022-11-25 10:56:18+00:00,My friend,1.0,my friend,['friend'],0.345,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
715,facehunter,2022-11-27 16:05:46+00:00,@theconfusedarab J’ai adoré 🫶:light_skin_tone:,0.0,theconfusedarab jai adoré light_skin_tone,"['theconfusedarab', 'jai', 'adoré', 'light_skin_tone']",-0.1484,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
716,olalala5678,2023-04-03 08:47:41+00:00,Quoi situation in Paris ?,0.0,quoi situation in paris,"['quoi', 'situation', 'paris']",-0.0928,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
716,fans_de_may_y_ana_,2023-03-31 17:20:26+00:00,"Something terrible happened to me, for over 15 months I’ve been fighting to get my relationship back I’ve been to different place seeking for help until one day I saw a comment about how (:backhand_index_pointing_right:@dr.otaigbe.spell:backhand_index_pointing_left:) restored a woman marriage I contacted him for help to get my relationship back he told me that my husband will come to me in 3 days in just 3 days my husband actually came home he was apologizing for everything he put me through I’ve been having a beautiful relationship for over 3 months now thanks to (:backhand_index_pointing_right:@dr.otaigbe.spell:backhand_index_pointing_left:) contact him for help",0.0,something terrible happened to me for over months ive been fighting to get my relationship back ive been to different place seeking for help until one day i saw a comment about how backhand_index_pointing_rightdrotaigbespellbackhand_index_pointing_left restored a woman marriage i contacted him for help to get my relationship back he told me that my husband will come to me in days in just days my husband actually came home he was apologizing for everything he put me through ive been having a beautiful relationship for over months now thanks to backhand_index_pointing_rightdrotaigbespellbackhand_index_pointing_left contact him for help,"['something', 'terrible', 'happened', 'month', 'ive', 'fighting', 'get', 'relationship', 'back', 'ive', 'different', 'place', 'seeking', 'help', 'one', 'day', 'saw', 'comment', 'backhand_index_pointing_rightdrotaigbespellbackhand_index_pointing_left', 'restored', 'woman', 'marriage', 'contacted', 'help', 'get', 'relationship', 'back', 'told', 'husband', 'come', 'day', 'day', 'husband', 'actually', 'came', 'home', 'apologizing', 'everything', 'put', 'ive', 'beautiful', 'relationship', 'month', 'thanks', 'backhand_index_pointing_rightdrotaigbespellbackhand_index_pointing_left', 'contact', 'help']",0.456,positive,"['beautiful', 'amazing', 'clapping_hands', 'de', 'fire']",['relationship'],[]
716,mangomegmeg,2023-03-31 15:36:04+00:00,The standard uniform for any Parisien/ne…,4.0,the standard uniform for any parisienne,"['standard', 'uniform', 'parisienne']",-0.0789,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
716,end2end,2023-03-31 14:47:57+00:00,:hundred_points::smiling_face_with_heart-eyes:,0.0,hundred_pointssmiling_face_with_hearteyes,['hundred_pointssmiling_face_with_hearteyes'],-0.0159,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
716,maayanwintermua,2023-04-01 18:40:49+00:00,:red_heart:️:red_heart:️:red_heart:️,1.0,red_heartred_heartred_heart,['red_heartred_heartred_heart'],-0.4655,negative,"['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
717,adelineblackwood,2022-12-17 17:23:56+00:00,Gorgeous! Love their style and expressions.,1.0,gorgeous love their style and expressions love,"['gorgeous', 'love', 'style', 'expression', 'love']",0.9877,positive,"['love', 'gorgeous', 'amazing', 'beautiful', 'clapping_hands']","['their style', 'love']",['love']
717,lafemmeregine,2022-12-13 12:35:51+00:00,Frau im Schlafrock :face_blowing_a_kiss::face_blowing_a_kiss: sorry :face_blowing_a_kiss: mein erster Gedanke,1.0,frau im schlafrock face_blowing_a_kissface_blowing_a_kiss sorry face_blowing_a_kiss mein erster gedanke,"['frau', 'im', 'schlafrock', 'face_blowing_a_kissface_blowing_a_kiss', 'sorry', 'face_blowing_a_kiss', 'mein', 'erster', 'gedanke']",-0.3428,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
717,gulsehgal,2022-12-04 18:07:47+00:00,Nice,1.0,nice,['nice'],0.5861,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
717,motarawa,2022-12-04 14:06:06+00:00,Beautiful :blue_heart:,1.0,beautiful blue_heart,"['beautiful', 'blue_heart']",0.9107,positive,"['beautiful', 'amazing', 'clapping_hands', 'de', 'fire']",['blue_heart'],[]
717,bee.alvez,2022-12-04 13:28:50+00:00,:smiling_face_with_heart-eyes:,1.0,smiling_face_with_hearteyes,['smiling_face_with_hearteyes'],0.6461,positive,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
717,facehunter,2022-12-17 18:26:25+00:00,@adelahopeadela :grinning_face:,0.0,adelahopeadela grinning_face,"['adelahopeadela', 'grinning_face']",-0.0354,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
718,enjoythechaosx,2023-05-09 14:37:27+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0,smiling_face_with_hearteyessmiling_face_with_hearteyes,['smiling_face_with_hearteyessmiling_face_with_hearteyes'],0.2628,neutral,"['smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
718,karine_oliveiram,2023-05-07 20:34:40+00:00,2 :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0,smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes,['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes'],0.0897,neutral,"['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
718,alinamos1,2023-05-07 14:37:12+00:00,Top :TOP_arrow:,0.0,top top_arrow,"['top', 'top_arrow']",0.0604,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
718,etta_59g,2023-05-06 19:26:32+00:00,🇸 🇪 🇳 🇩 📸🇵 🇮 🇨 👉🏻 @newyork.lifes,0.0,newyorklifes,['newyorklifes'],-0.0167,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
718,lyrehs.sagrav,2023-05-06 06:59:50+00:00,7,0.0,,[],0.0321,neutral,[],[],[]
718,dallalova,2023-05-06 05:13:15+00:00,לדעתי דווקא זה הרצף המנצח ובמיוחד לוק 1-2 @galloping_swayze,0.0,לדעתי דווקא זה הרצף המנצח ובמיוחד לוק galloping_swayze,"['לדעתי', 'דווקא', 'זה', 'הרצף', 'המנצח', 'ובמיוחד', 'לוק', 'galloping_swayze']",-0.3019,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
718,thrifthis.mf,2023-05-06 05:01:24+00:00,:smiling_face_with_heart-eyes::fire:,0.0,smiling_face_with_hearteyesfire fire,"['smiling_face_with_hearteyesfire', 'fire']",0.5129,positive,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],['fire']
718,thevividangel,2023-05-06 00:14:17+00:00,Nigel look it the :bomb: :fire::red_heart:️,0.0,nigel look it the bomb firered_heart fire,"['nigel', 'look', 'bomb', 'firered_heart', 'fire']",-0.1075,neutral,"['look', 'fire', 'amazing', 'beautiful', 'clapping_hands']",[],['fire']
718,janicewine,2023-05-15 13:03:27+00:00,@too.ekerella what are you talking about?  He won the competition,0.0,tooekerella what are you talking about he won the competition,"['tooekerella', 'talking', 'competition']",0.1688,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
719,kayparrot,2023-05-31 01:21:51+00:00,Hello Everyone  Am Kaylee I own a Big shopping Boutique I will be giving out Adidas sneakers to 20 people as a gift just to promote adidas. Just send me a message if you are interested so you can get your free adidas sneakers,0.0,hello everyone am kaylee i own a big shopping boutique i will be giving out adidas sneakers to people as a gift just to promote adidas just send me a message if you are interested so you can get your free adidas sneakers,"['hello', 'everyone', 'kaylee', 'big', 'shopping', 'boutique', 'giving', 'adidas', 'sneaker', 'people', 'gift', 'promote', 'adidas', 'send', 'message', 'interested', 'get', 'free', 'adidas', 'sneaker']",0.8102,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
719,aimanunver,2023-05-28 17:03:09+00:00,Wowww,0.0,wowww,['wowww'],-0.1939,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
719,fantomas_1900,2023-05-28 07:28:01+00:00,Enough,0.0,enough,['enough'],-0.1824,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
719,rubaiyas_makeup_diary,2023-05-28 01:03:04+00:00,Awesome :smiling_face_with_heart-eyes:,0.0,awesome smiling_face_with_hearteyes,"['awesome', 'smiling_face_with_hearteyes']",0.9513,positive,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
719,whosmayerli,2023-05-28 00:43:16+00:00,:red_heart:️:smiling_face_with_heart-eyes:,0.0,red_heartsmiling_face_with_hearteyes,['red_heartsmiling_face_with_hearteyes'],0.467,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
719,ana0silva04,2023-05-28 00:16:57+00:00,S:heart_suit:l:heart_suit:k:heart_suit:,0.0,sheart_suitlheart_suitkheart_suit,['sheart_suitlheart_suitkheart_suit'],0.115,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
719,iwannameo,2023-05-27 16:05:34+00:00,pedri look adorable :tulip:,0.0,pedri look adorable tulip,"['pedri', 'look', 'adorable', 'tulip']",0.9695,positive,"['look', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
719,benedy.bk,2023-05-27 15:46:14+00:00,What shoe is on the second slide,0.0,what shoe is on the second slide,"['shoe', 'second', 'slide']",-0.0406,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
719,hassane.lifestylez,2023-05-27 13:03:18+00:00,:red_heart:️,0.0,red_heart,['red_heart'],0.1033,neutral,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
719,afsal_2_0_0_1,2023-05-27 04:57:45+00:00,where is @judebellingham :honeybee:,0.0,where is judebellingham honeybee,"['judebellingham', 'honeybee']",-0.0578,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
723,xjudith.jpg,2023-05-20 21:10:38+00:00,@ester_exposito wore this for Cannes :fire:,0.0,ester_exposito wore this for cannes fire fire,"['ester_exposito', 'wore', 'cannes', 'fire', 'fire']",0.1089,neutral,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],['fire']
723,dream.purses,2023-05-16 09:20:34+00:00,:smiling_face_with_heart-eyes::red_heart:️,0.0,smiling_face_with_hearteyesred_heart,['smiling_face_with_hearteyesred_heart'],0.6951,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
723,_sabina_sargon,2023-05-15 07:56:36+00:00,Почему такие не красивые модели,0.0,почему такие не красивые модели,"['почему', 'такие', 'не', 'красивые', 'модели']",-0.109,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
723,vvaleriapuebla,2023-05-14 05:51:12+00:00,Valeria Puebla :sparkles:,1.0,valeria puebla sparkles,"['valeria', 'puebla', 'sparkle']",0.3341,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
723,soshyant9680,2023-05-13 21:01:12+00:00,خیلیییی خوشگلن,1.0,خیلیییی خوشگلن,"['خیلیییی', 'خوشگلن']",-0.175,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
723,golddiamond_spa_massage,2023-05-13 10:14:50+00:00,@ll.sri.ll ‎واقعا دایرکت چک نکردین؟؟,0.0,llsrill واقعا دایرکت چک نکردین,"['llsrill', 'واقعا', 'دایرکت', 'چک', 'نکردین']",-0.1773,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
725,vanessapiazera,2023-05-16 22:43:27+00:00,:smiling_face_with_heart-eyes:,1.0,smiling_face_with_hearteyes,['smiling_face_with_hearteyes'],0.6461,positive,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
725,carla_pontessss,2023-05-16 22:25:40+00:00,:reminder_ribbon::popcorn::motorway::oncoming_bus:,1.0,reminder_ribbonpopcornmotorwayoncoming_bus,['reminder_ribbonpopcornmotorwayoncoming_bus'],0.0112,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
725,carla_pontessss,2023-05-17 02:56:42+00:00,@carla_pontessss :writing_hand_medium-light_skin_tone::handshake::luggage::woman_bowing_medium-light_skin_tone:,0.0,carla_pontessss writing_hand_mediumlight_skin_tonehandshakeluggagewoman_bowing_mediumlight_skin_tone,"['carla_pontessss', 'writing_hand_mediumlight_skin_tonehandshakeluggagewoman_bowing_mediumlight_skin_tone']",-0.0174,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
727,dudanillo,2023-05-18 12:26:04+00:00,:clapping_hands::clapping_hands::clapping_hands:,1.0,clapping_handsclapping_handsclapping_hands,['clapping_handsclapping_handsclapping_hands'],0.2138,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
727,dudanillo,2023-05-18 12:26:02+00:00,:red_heart:️:red_heart:️:red_heart:️,1.0,red_heartred_heartred_heart,['red_heartred_heartred_heart'],-0.4655,negative,"['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
727,dudanillo,2023-05-18 12:26:00+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,1.0,smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes,['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes'],0.0897,neutral,"['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
727,mariadefatimaalban,2023-05-18 11:47:45+00:00,"FELIZ  ANIVERSÁRIO  Dudalina .Amo Dudalina.Sou de Ribeirão Preto, mas aqui não tem mais loja DUDALINA.adoro as de seda, tenho 5 uma mais linda que a outra. Meu marido tem 16 camisas, tudo Dudalina.agora quero uma de renda pra mim.Um grande abraço!!!:clapping_hands::clapping_hands::clapping_hands::clapping_hands::red_heart:️",2.0,feliz aniversário dudalina amo dudalinasou de ribeirão preto mas aqui não tem mais loja dudalinaadoro as de seda tenho uma mais linda que a outra meu marido tem camisas tudo dudalinaagora quero uma de renda pra mimum grande abraçoclapping_handsclapping_handsclapping_handsclapping_handsred_heart,"['feliz', 'aniversário', 'dudalina', 'amo', 'dudalinasou', 'de', 'ribeirão', 'preto', 'ma', 'aqui', 'não', 'tem', 'mais', 'loja', 'dudalinaadoro', 'de', 'seda', 'tenho', 'uma', 'mais', 'linda', 'que', 'outra', 'meu', 'marido', 'tem', 'camisas', 'tudo', 'dudalinaagora', 'quero', 'uma', 'de', 'renda', 'pra', 'mimum', 'grande', 'abraçoclapping_handsclapping_handsclapping_handsclapping_handsred_heart']",0.0231,neutral,"['de', 'que', 'amazing', 'beautiful', 'clapping_hands']",[],[]
727,ivoneceni,2023-05-17 23:05:52+00:00,M,0.0,m,[],0.0024,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
727,ruan_pablo_silvaa,2023-05-17 21:40:56+00:00,A melhor :smiling_face_with_heart-eyes:,1.0,a melhor smiling_face_with_hearteyes,"['melhor', 'smiling_face_with_hearteyes']",0.3672,neutral,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
727,dudalina,2023-05-18 17:03:17+00:00,"Oi @mariadefatimaalban! Ah, como é bom ter vocês conosco fazendo parte da nossa história, obrigada pelo carinho, também amamos vocês. :red_heart:️",0.0,oi mariadefatimaalban ah como é bom ter vocês conosco fazendo parte da nossa história obrigada pelo carinho também amamos vocês red_heart,"['oi', 'mariadefatimaalban', 'ah', 'como', 'é', 'bom', 'ter', 'vocês', 'conosco', 'fazendo', 'parte', 'da', 'nossa', 'história', 'obrigada', 'pelo', 'carinho', 'também', 'amamos', 'vocês', 'red_heart']",0.0303,neutral,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
728,merrickmeans,2022-11-16 01:00:22+00:00,I thought that was some kind of lamp :face_with_tears_of_joy:,1.0,i thought that was some kind of lamp face_with_tears_of_joy,"['thought', 'kind', 'lamp', 'face_with_tears_of_joy']",0.086,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
728,valeriesdt,2022-11-15 20:48:54+00:00,Yeaaaaahhhh,1.0,yeaaaaahhhh,['yeaaaaahhhh'],0.4433,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
728,facehunter,2022-11-15 20:10:14+00:00,#Modernism #ModernistArchitecture #AbstractArt #architecture #archi #archlovers #archidaily #archdaily #archilover #architecturelovers #architectural #strasbourg #France,0.0,modernism modernistarchitecture abstractart architecture archi archlovers archidaily archdaily archilover architecturelovers architectural strasbourg france,"['modernism', 'modernistarchitecture', 'abstractart', 'architecture', 'archi', 'archlovers', 'archidaily', 'archdaily', 'archilover', 'architecturelovers', 'architectural', 'strasbourg', 'france']",-0.0183,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
728,l_a_b_i_a_n_c_a,2022-11-15 16:50:18+00:00,:red_heart:️,1.0,red_heart,['red_heart'],0.1033,neutral,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
728,facehunter,2022-11-16 07:18:26+00:00,@merrickmeans At the top of the picture? They are actually lamps!,0.0,merrickmeans at the top of the picture they are actually lamps,"['merrickmeans', 'top', 'picture', 'actually', 'lamp']",0.0416,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
729,khamis.santino,2023-05-14 09:10:52+00:00,:red_heart:️:red_heart:️:smiling_face_with_heart-eyes:,0.0,red_heartred_heartsmiling_face_with_hearteyes,['red_heartred_heartsmiling_face_with_hearteyes'],0.5713,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
729,anjulinanda,2023-05-12 14:50:24+00:00,Beautiful,0.0,beautiful,['beautiful'],0.9121,positive,"['beautiful', 'amazing', 'clapping_hands', 'de', 'fire']",[],[]
729,dzifagray,2023-05-12 05:43:33+00:00,:smiling_face_with_heart-eyes::red_heart:️:red_heart:️:smiling_face_with_heart-eyes:,0.0,smiling_face_with_hearteyesred_heartred_heartsmiling_face_with_hearteyes,['smiling_face_with_hearteyesred_heartred_heartsmiling_face_with_hearteyes'],0.2576,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
729,sampathgummadi,2023-05-12 05:06:16+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0,smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes,['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes'],-0.0151,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
730,malla_roshan_singh,2023-05-13 13:29:53+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes: lovly :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0,smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes lovly smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes,"['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'lovly', 'smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes']",0.8005,positive,"['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
730,myexpergefactor,2023-05-13 04:15:33+00:00,"Wow... amazing, lovely creation by Prabal :thumbs_up: n Isha is looking gorgeous in this outfit :thumbs_up:",0.0,wow amazing lovely creation by prabal thumbs_up n isha is looking gorgeous in this outfit thumbs_up wow,"['wow', 'amazing', 'lovely', 'creation', 'prabal', 'thumbs_up', 'n', 'isha', 'looking', 'gorgeous', 'outfit', 'thumbs_up', 'wow']",0.9892,positive,"['wow', 'amazing', 'gorgeous', 'beautiful', 'clapping_hands']","['in', 'lovely']",['wow']
731,atassa2l,2023-04-19 12:26:01+00:00,:clapping_hands::clapping_hands::clapping_hands:,1.0,clapping_handsclapping_handsclapping_hands,['clapping_handsclapping_handsclapping_hands'],0.2138,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
731,hma_shopping_woman,2023-04-19 12:24:00+00:00,:red_heart:️:red_heart:️:red_heart:️:red_heart:️,0.0,red_heartred_heartred_heartred_heart,['red_heartred_heartred_heartred_heart'],-0.4815,negative,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
