post_id,commentUser,timestamp,likes,clean_comment,tokens,polarity,sentiment,tfidf_keywords
668,jabbatech,2023-06-01 18:34:59+00:00,0.0,tips for self motivation checkout,"['tips', 'self', 'motivation', 'checkout']",0.1949,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
668,valy_cat14,2023-05-31 21:23:50+00:00,0.0,fire fire fire,"['fire', 'fire', 'fire']",0.0278,neutral,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
668,broccati_official,2023-05-31 15:03:40+00:00,0.0,red_heart red_heart red_heart red_heart,"['red_heart', 'red_heart', 'red_heart', 'red_heart']",0.2749,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
668,florlombardi_22,2023-05-31 05:17:11+00:00,0.0,follow my new account and get a reward smiling_face_with_heart eyes fire red_heart eggplant,"['follow', 'new', 'account', 'get', 'reward', 'smiling_face_with_heart', 'eyes', 'fire', 'red_heart', 'eggplant']",0.874,positive,"['fire', 'smiling_face_with_heart', 'eyes', 'red_heart', 'amazing']"
668,ledamasca,2023-05-30 02:52:18+00:00,0.0,yuck,['yuck'],-0.8584,negative,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
668,trythywi,2023-05-29 20:51:53+00:00,0.0,red_heart,['red_heart'],0.1033,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
668,fragrancedubois,2023-05-29 16:41:14+00:00,0.0,red_heart,['red_heart'],0.1033,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
668,rdzomar95,2023-06-03 01:46:09+00:00,0.0,why so bitter,['bitter'],-0.9226,negative,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
669,lennyvitaro,2023-06-05 13:40:56+00:00,0.0,ewww,['ewww'],-0.5512,negative,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
669,lissethfigueroa1,2023-06-04 22:24:39+00:00,0.0,super cool shades smiling_face_with_heart eyes sunglasses just got mine,"['super', 'cool', 'shades', 'smiling_face_with_heart', 'eyes', 'sunglasses', 'got', 'mine']",0.9721,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
669,lindz_withn_a,2023-05-27 02:01:58+00:00,0.0,love,['love'],0.4633,positive,"['love', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
669,imhette,2023-05-24 11:12:42+00:00,0.0,bianca jagger vibes fire fire,"['bianca', 'jagger', 'vibes', 'fire', 'fire']",0.6467,positive,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
669,alexandera.demetriou,2023-05-23 17:18:04+00:00,0.0,it s beautiful rose rose rose,"['beautiful', 'rose', 'rose', 'rose']",0.9632,positive,"['beautiful', 'amazing', 'black_heart', 'blue_heart', 'brown_heart']"
669,nataliavfan,2023-05-19 18:29:58+00:00,0.0,i don t understand why she pouts her lips smirking_face,"['understand', 'pouts', 'lips', 'smirking_face']",-0.8246,negative,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
670,sozanfarag,2023-03-27 07:46:27+00:00,1.0,shadan fint,"['shadan', 'fint']",-0.1004,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
670,anniemwyatt,2023-03-27 00:48:23+00:00,0.0,juleskent this you smiling_face_with_hearts,"['juleskent', 'smiling_face_with_hearts']",0.5817,positive,"['smiling_face_with_hearts', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
670,kellywilliard,2023-03-26 01:16:56+00:00,0.0,guapa,['guapa'],-0.0308,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
670,ttnlaluna,2023-03-25 22:48:35+00:00,0.0,fire,['fire'],-0.0665,neutral,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
670,lilandpicasso,2023-03-25 11:58:20+00:00,0.0,i love both trends thanks for keeping us in the loop smiling_face_with_heart eyes,"['love', 'trends', 'thanks', 'keeping', 'us', 'loop', 'smiling_face_with_heart', 'eyes']",0.9894,positive,"['love', 'smiling_face_with_heart', 'eyes', 'amazing', 'beautiful']"
670,_lozenger_,2023-03-25 11:39:12+00:00,0.0,smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes,"['smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.7867,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
670,charlottedit,2023-03-25 05:24:06+00:00,0.0,this bag isabelitanor,"['bag', 'isabelitanor']",-0.0691,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
670,juleskent,2023-03-27 20:44:09+00:00,0.0,anniemwyatt i wish,"['anniemwyatt', 'wish']",0.0077,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
671,niiamhf,2023-06-01 19:42:23+00:00,0.0,you re so handsome kevin red_heart,"['handsome', 'kevin', 'red_heart']",0.9827,positive,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
671,mbb.nc,2023-05-27 13:51:39+00:00,1.0,kevin is a babe,"['kevin', 'babe']",0.5491,positive,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
671,milan_ajani,2023-05-27 02:42:07+00:00,0.0,woah,['woah'],-0.2135,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
671,lorihaglund,2023-05-26 18:23:24+00:00,0.0,red_heart,['red_heart'],0.1033,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
671,jainesilva9023,2023-05-26 12:37:40+00:00,1.0,,[],0.0321,neutral,[]
671,estherbellido_,2023-05-25 22:26:35+00:00,1.0,red_heart,['red_heart'],0.1033,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
671,frafrafrancisca,2023-05-25 16:35:34+00:00,1.0,smiling_face_with_heart eyes smiling_face_with_heart eyes,"['smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.7074,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
671,syedasaraanwar,2023-05-25 15:15:43+00:00,2.0,red_heart,['red_heart'],0.1033,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
671,aprilpasu,2023-05-25 15:00:38+00:00,1.0,smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes,"['smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.896,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
671,jherlina,2023-05-25 14:08:34+00:00,1.0,lord it s me again folded_hands_medium_skin_tone,"['lord', 'folded_hands_medium_skin_tone']",-0.0411,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
672,trusttheghost,2023-06-05 09:35:11+00:00,0.0,kissing_face_with_closed_eyes thumbs_up_light_skin_tone,"['kissing_face_with_closed_eyes', 'thumbs_up_light_skin_tone']",0.2169,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
672,trusttheghost,2023-06-05 09:33:46+00:00,0.0,kissing_face_with_closed_eyes thumbs_up_light_skin_tone,"['kissing_face_with_closed_eyes', 'thumbs_up_light_skin_tone']",0.2169,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
672,mountainspringthang,2023-06-03 20:53:24+00:00,0.0,two_hearts,['two_hearts'],0.1327,neutral,"['two_hearts', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
672,mrayala218,2023-06-02 17:55:33+00:00,0.0,damn joejonas is too damn fire fire,"['damn', 'joejonas', 'damn', 'fire', 'fire']",-0.3819,negative,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
672,heartloveforeverinmylife,2023-05-31 18:32:13+00:00,0.0,love you so much joe jonas,"['love', 'much', 'joe', 'jonas']",0.9858,positive,"['love', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
672,withgoodgrace_,2023-05-31 04:42:30+00:00,0.0,i ll never forget their website with the little red boom box that would play clips of their songs or something i would play it over and over and thought it was the fanciest thing face_with_tears_of_joy jonasbrothers,"['never', 'forget', 'website', 'little', 'red', 'boom', 'box', 'would', 'play', 'clips', 'songs', 'something', 'would', 'play', 'thought', 'fanciest', 'thing', 'face_with_tears_of_joy', 'jonasbrothers']",0.9357,positive,"['face_with_tears_of_joy', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
672,karolvolpi6,2023-05-28 17:39:09+00:00,0.0,smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes,"['smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.7867,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
672,genesislunav,2023-05-27 22:51:28+00:00,0.0,smiling_face_with_hearts smiling_face_with_heart eyes smiling_face_with_heart eyes,"['smiling_face_with_hearts', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.8188,positive,"['smiling_face_with_heart', 'eyes', 'smiling_face_with_hearts', 'amazing', 'beautiful']"
672,ricardomartinesszzt,2023-05-27 13:40:57+00:00,0.0,smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes,"['smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.8402,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
672,ahoyerik,2023-05-27 03:19:48+00:00,0.0,so handsome smiling_face_with_heart eyes,"['handsome', 'smiling_face_with_heart', 'eyes']",0.9494,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
673,anthonysneedfilm,2023-05-08 20:52:09+00:00,0.0,that green wow,"['green', 'wow']",0.6475,positive,"['wow', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
673,hotgirllogic,2023-05-02 17:07:27+00:00,0.0,ok but that lil girl s fit is my fav,"['ok', 'lil', 'girl', 'fit', 'fav']",0.9225,positive,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
673,kushagra_tokas,2023-05-01 02:34:50+00:00,0.0,red_heart super,"['red_heart', 'super']",0.5172,positive,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
673,ournaturalstateofbeing,2023-04-29 20:39:00+00:00,0.0,great style keep it up and let s be freinds,"['great', 'style', 'keep', 'let', 'freinds']",0.9235,positive,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
673,joeydnyc228,2023-04-29 10:07:44+00:00,0.0,your instagram is making me fall in love with nyc again i always loved the people and street style the most,"['instagram', 'making', 'fall', 'love', 'nyc', 'always', 'loved', 'people', 'street', 'style']",0.9861,positive,"['love', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
673,adaynosoycolau,2023-04-29 07:57:18+00:00,0.0,creo que no sería capaz de quedarme sólo con una imagen de escoger porque todos y cada uno de ellos me parecen únicos y maravillosos y fieles a sí mismos cuando entendemos lo que hay detrás de lo que vemos no de si nos gusta o no porque eso no cuenta lo hemos entendido todo smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes,"['creo', 'que', 'sería', 'capaz', 'de', 'quedarme', 'sólo', 'con', 'una', 'imagen', 'de', 'escoger', 'porque', 'todos', 'cada', 'uno', 'de', 'ellos', 'parecen', 'únicos', 'maravillosos', 'fieles', 'sí', 'mismos', 'cuando', 'entendemos', 'lo', 'que', 'hay', 'detrás', 'de', 'lo', 'que', 'vemos', 'de', 'si', 'nos', 'gusta', 'porque', 'eso', 'cuenta', 'lo', 'hemos', 'entendido', 'todo', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.5645,positive,"['de', 'que', 'smiling_face_with_heart', 'eyes', 'amazing']"
674,jacopomarchettii,2023-05-20 07:56:55+00:00,1.0,red_heart,['red_heart'],0.1033,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
674,deeree732,2023-05-19 20:13:08+00:00,1.0,ester_exposito red_heart red_heart red_heart,"['ester_exposito', 'red_heart', 'red_heart', 'red_heart']",0.1769,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
674,mafeacampanha,2023-05-19 16:41:24+00:00,0.0,tá maravilhosa but where is bella hadid amigas anacsantre _jumps_,"['tá', 'maravilhosa', 'bella', 'hadid', 'amigas', 'anacsantre', '_jumps_']",-0.1398,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
674,msakira_,2023-05-19 15:49:49+00:00,0.0,i watch the elite bcs of her sexy carla,"['watch', 'elite', 'bcs', 'sexy', 'carla']",0.6727,positive,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
674,couturesoireebyadeel,2023-05-19 10:37:44+00:00,1.0,serve fire,"['serve', 'fire']",-0.0894,neutral,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
674,demotskhvedadze,2023-05-19 10:11:30+00:00,0.0,ertaderti madrideli romelic mikvars,"['ertaderti', 'madrideli', 'romelic', 'mikvars']",-0.0907,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
674,demotskhvedadze,2023-05-19 10:11:15+00:00,1.0,pleading_face red_heart,"['pleading_face', 'red_heart']",0.0622,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
674,pioya_girl,2023-05-19 10:07:23+00:00,0.0,fire send this at novababes___,"['fire', 'send', 'novababes___']",0.0306,neutral,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
674,datewithversace,2023-05-19 08:28:34+00:00,0.0,naomicampbell gianniversace versacecelebrities sfashion kendalljenner bellahadid gigihadid esterexposito fashion icon fashiondesigner fashionista fashionblogger versace vintage katemoss versacetribute vintagefashion donatellaversace versaceversaceversace veryversace versaceeverywhere kimkardashian s style styleblogger styleinspo,"['naomicampbell', 'gianniversace', 'versacecelebrities', 'sfashion', 'kendalljenner', 'bellahadid', 'gigihadid', 'esterexposito', 'fashion', 'icon', 'fashiondesigner', 'fashionista', 'fashionblogger', 'versace', 'vintage', 'katemoss', 'versacetribute', 'vintagefashion', 'donatellaversace', 'versaceversaceversace', 'veryversace', 'versaceeverywhere', 'kimkardashian', 'style', 'styleblogger', 'styleinspo']",0.0544,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
675,theondinedivineshrine,2023-05-21 22:03:05+00:00,0.0,second to last is fire,"['second', 'last', 'fire']",0.5463,positive,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
675,corbinluxury,2023-05-21 04:27:58+00:00,0.0,camera_with_flash,['camera_with_flash'],-0.0449,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
675,hijabsgateway,2023-05-06 15:41:51+00:00,0.0,these photos look stunning the pinterest and vintage vibe these photos are giving is absolutely amazing loving every bit of the outfit red_heart,"['photos', 'look', 'stunning', 'pinterest', 'vintage', 'vibe', 'photos', 'giving', 'absolutely', 'amazing', 'loving', 'every', 'bit', 'outfit', 'red_heart']",0.99,positive,"['amazing', 'look', 'red_heart', 'beautiful', 'black_heart']"
675,recthrpy,2023-05-03 03:10:47+00:00,0.0,,[],0.0321,neutral,[]
675,whitemomoh_08,2023-05-02 10:06:00+00:00,0.0,fire fire fire fire fire fire,"['fire', 'fire', 'fire', 'fire', 'fire', 'fire']",-0.0043,neutral,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
675,lesbiggerstaff,2023-04-27 14:19:54+00:00,0.0,lolozouai clapping_hands red_heart raising_hands,"['lolozouai', 'clapping_hands', 'red_heart', 'raising_hands']",0.2681,neutral,"['raising_hands', 'clapping_hands', 'red_heart', 'amazing', 'beautiful']"
675,aleatheasapp,2023-04-26 01:27:26+00:00,0.0,red_heart red_heart red_heart love this,"['red_heart', 'red_heart', 'red_heart', 'love']",0.9854,positive,"['red_heart', 'love', 'amazing', 'beautiful', 'black_heart']"
676,hiyamayapapaya,2023-05-27 23:46:49+00:00,0.0,bodies shouldn t be trends,"['bodies', 'trends']",-0.7373,negative,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
676,cjoybellc,2023-05-27 02:17:45+00:00,0.0,the s brow will never be okay,"['brow', 'never', 'okay']",-0.953,negative,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
676,onewholovesfashion,2023-05-27 00:11:15+00:00,0.0,i have a thick nice eyebrows can i do this fluffy,"['thick', 'nice', 'eyebrows', 'fluffy']",0.8701,positive,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
676,onewholovesfashion,2023-05-27 00:10:29+00:00,0.0,fyp can anyone tell me,"['fyp', 'anyone', 'tell']",-0.1203,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
676,jayla.t2021,2023-05-26 15:39:11+00:00,0.0,kendalljenner haileybieber y all just have to be justin s ex s face_with_tears_of_joy,"['kendalljenner', 'haileybieber', 'justin', 'ex', 'face_with_tears_of_joy']",0.2813,neutral,"['face_with_tears_of_joy', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
676,tayl0rn8er,2023-05-26 13:16:25+00:00,0.0,ima keep my thicker tamed brows regardless of the trends because that s a whole other trauma i don t want to deal with face_with_tears_of_joy,"['ima', 'keep', 'thicker', 'tamed', 'brows', 'regardless', 'trends', 'whole', 'trauma', 'want', 'deal', 'face_with_tears_of_joy']",-0.8478,negative,"['face_with_tears_of_joy', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
676,commonpeoplearewe,2023-05-26 08:12:22+00:00,0.0,my five decade old brows just silently eye rolling,"['five', 'decade', 'old', 'brows', 'silently', 'eye', 'rolling']",-0.2232,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
676,donnaeliserink,2023-05-26 06:52:17+00:00,0.0,love for rhianna idk those other girls,"['love', 'rhianna', 'idk', 'girls']",0.6472,positive,"['love', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
677,roxtesar,2023-05-24 16:53:25+00:00,0.0,,[],0.0321,neutral,[]
677,mlq.boutique,2023-05-03 03:03:06+00:00,0.0,st pic fire,"['st', 'pic', 'fire']",0.3763,neutral,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
677,regalsuggestion,2023-04-24 15:09:42+00:00,0.0,nd look is very me cherry_blossom,"['nd', 'look', 'cherry_blossom']",0.7755,positive,"['look', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
677,sabenor__,2023-04-23 18:09:46+00:00,0.0,greetings i m sorry to bother you i need some information from you please check your inbox envelope_with_arrow and reply to me,"['greetings', 'sorry', 'bother', 'need', 'information', 'please', 'check', 'inbox', 'envelope_with_arrow', 'reply']",-0.1769,neutral,"['please', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
677,asay_b,2023-04-23 09:09:06+00:00,0.0,the man im the th slide seems to be wearing an ethiopian culture garment inspired jacket,"['man', 'im', 'th', 'slide', 'seems', 'wearing', 'ethiopian', 'culture', 'garment', 'inspired', 'jacket']",-0.057,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
677,hargunmeet_singh,2023-04-22 17:35:56+00:00,1.0,my brother smiling_face_with_heart eyes fire looking good ludjero closet,"['brother', 'smiling_face_with_heart', 'eyes', 'fire', 'looking', 'good', 'ludjero', 'closet']",0.9306,positive,"['fire', 'smiling_face_with_heart', 'eyes', 'amazing', 'beautiful']"
678,oldhead_42,2023-06-05 00:28:45+00:00,0.0,trios are fire fire fire fire,"['trios', 'fire', 'fire', 'fire', 'fire']",0.198,neutral,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
678,xoxo.sh007,2023-05-24 15:39:02+00:00,0.0,the girl in the third slide is fire,"['girl', 'third', 'slide', 'fire']",0.8456,positive,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
678,jerica.janee,2023-05-04 17:06:59+00:00,0.0,red_heart,['red_heart'],0.1033,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
678,fashion__majazine_,2023-04-20 19:24:11+00:00,0.0,𝗗𝗼 𝘆𝗼𝘂 𝘄𝗮𝗻𝘁 𝘁𝗼 𝗶𝗻𝗰𝗿𝗲𝗮𝘀𝗲 𝘁𝗵𝗲 𝗴𝗿𝗼𝘄𝘁𝗵 𝗼𝗳 𝘆𝗼𝘂𝗿 𝗮𝗰𝗰𝗼𝘂𝗻𝘁 𝗰𝗵𝗲𝗰𝗸 𝘆𝗼𝘂𝗿 𝗗𝗠,"['𝗗𝗼', '𝘆𝗼𝘂', '𝘄𝗮𝗻𝘁', '𝘁𝗼', '𝗶𝗻𝗰𝗿𝗲𝗮𝘀𝗲', '𝘁𝗵𝗲', '𝗴𝗿𝗼𝘄𝘁𝗵', '𝗼𝗳', '𝘆𝗼𝘂𝗿', '𝗮𝗰𝗰𝗼𝘂𝗻𝘁', '𝗰𝗵𝗲𝗰𝗸', '𝘆𝗼𝘂𝗿', '𝗗𝗠']",-0.0539,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
678,fashion__majazine_,2023-04-20 19:24:10+00:00,0.0,backhand_index_pointing_right this shot is really so amazing beautiful if you want we can share your post please check messages inbox envelope_with_arrow,"['backhand_index_pointing_right', 'shot', 'really', 'amazing', 'beautiful', 'want', 'share', 'post', 'please', 'check', 'messages', 'inbox', 'envelope_with_arrow']",0.9881,positive,"['please', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
678,fashion__majazine_,2023-04-20 19:24:08+00:00,0.0,japanese_symbol_for_beginner 𝑨𝒘𝒆𝒔𝒐𝒎𝒆 smiling_face_with_heart eyes ok_hand hundred_points japanese_symbol_for_beginner 𝑳𝒆𝒕 𝒔 𝑴𝒂𝒌𝒆 𝒊𝒕 𝒗𝒊𝒓𝒂𝒍 japanese_symbol_for_beginner 𝑫𝑴 𝒎𝒆 𝒕𝒉𝒊𝒔 𝒑𝒐𝒔𝒕 japanese_symbol_for_beginner 𝑪𝒉𝒆𝒄𝒌 𝒐𝒖𝒕 𝑫𝑴 love_letter 𝒑𝒍𝒆𝒂𝒔𝒆 folded_hands folded_hands hundred_points,"['japanese_symbol_for_beginner', '𝑨𝒘𝒆𝒔𝒐𝒎𝒆', 'smiling_face_with_heart', 'eyes', 'ok_hand', 'hundred_points', 'japanese_symbol_for_beginner', '𝑳𝒆𝒕', '𝒔', '𝑴𝒂𝒌𝒆', '𝒊𝒕', '𝒗𝒊𝒓𝒂𝒍', 'japanese_symbol_for_beginner', '𝑫𝑴', '𝒎𝒆', '𝒕𝒉𝒊𝒔', '𝒑𝒐𝒔𝒕', 'japanese_symbol_for_beginner', '𝑪𝒉𝒆𝒄𝒌', '𝒐𝒖𝒕', '𝑫𝑴', 'love_letter', '𝒑𝒍𝒆𝒂𝒔𝒆', 'folded_hands', 'folded_hands', 'hundred_points']",0.1956,neutral,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
679,princeplay2016,2023-05-05 01:14:47+00:00,0.0,vibes instagram com reel crljolvlb utm_source ig_web_copy_link,"['vibes', 'instagram', 'com', 'reel', 'crljolvlb', 'utm_source', 'ig_web_copy_link']",-0.0282,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
679,sshapirocohen1982,2023-05-04 21:33:44+00:00,0.0,face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,"['face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy']",0.0222,neutral,"['face_with_tears_of_joy', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
679,don_wa,2023-05-03 22:49:36+00:00,0.0,face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,"['face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy']",0.1004,neutral,"['face_with_tears_of_joy', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
679,missjlh_,2023-05-03 19:17:31+00:00,0.0,it s janelle being in her natural black and white element for me,"['janelle', 'natural', 'black', 'white', 'element']",0.264,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
679,bertieholmes66,2023-05-02 22:33:11+00:00,0.0,face_with_tears_of_joy,['face_with_tears_of_joy'],0.3237,neutral,"['face_with_tears_of_joy', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
679,flairdefaux,2023-05-02 21:21:47+00:00,1.0,l heart_on_fire ve l heart_on_fire ve l heart_on_fire ve thome browne s work smiling_face_with_heart eyes star struck smiling_face_with_sunglasses,"['l', 'heart_on_fire', 'l', 'heart_on_fire', 'l', 'heart_on_fire', 'thome', 'browne', 'work', 'smiling_face_with_heart', 'eyes', 'star', 'struck', 'smiling_face_with_sunglasses']",0.5331,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
679,autumn_rain18,2023-05-02 20:05:48+00:00,0.0,it s and for me fire,['fire'],0.2861,neutral,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
679,shennigan_nyc,2023-05-02 20:01:33+00:00,0.0,red_heart white_heart blue_heart yellow_heart brown_heart orange_heart black_heart green_heart purple_heart sparkling_heart,"['red_heart', 'white_heart', 'blue_heart', 'yellow_heart', 'brown_heart', 'orange_heart', 'black_heart', 'green_heart', 'purple_heart', 'sparkling_heart']",0.223,neutral,"['brown_heart', 'blue_heart', 'green_heart', 'black_heart', 'white_heart']"
679,zarah_mida_,2023-05-02 17:45:07+00:00,1.0,awww janelle looks adorable loudly_crying_face,"['awww', 'janelle', 'looks', 'adorable', 'loudly_crying_face']",0.9158,positive,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
679,christinarelations,2023-05-02 17:11:25+00:00,0.0,yess clapping_hands clapping_hands yess clapping_hands clapping_hands yess clapping_hands,"['yess', 'clapping_hands', 'clapping_hands', 'yess', 'clapping_hands', 'clapping_hands', 'yess', 'clapping_hands']",0.2598,neutral,"['clapping_hands', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
